tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2010-12-01,58.0,17.0,26.0,80.0,12.0,80.0,O3,2,DKI3
2010-12-02,63.0,21.0,30.0,80.0,14.0,80.0,O3,2,DKI3
2010-12-03,68.0,31.0,34.0,82.0,14.0,82.0,O3,2,DKI3
2010-12-04,74.0,24.0,32.0,46.0,18.0,74.0,PM10,2,DKI4
2010-12-05,60.0,15.0,38.0,30.0,8.0,60.0,PM10,2,DKI4
2010-12-06,55.0,14.0,24.0,34.0,13.0,55.0,PM10,2,DKI4
2010-12-07,54.0,14.0,23.0,30.0,7.0,54.0,PM10,2,DKI4
2010-12-08,61.0,14.0,19.0,32.0,9.0,61.0,PM10,2,DKI4
2010-12-09,56.0,14.0,23.0,58.0,14.0,58.0,O3,2,DKI3
2010-12-10,63.0,16.0,23.0,50.0,9.0,63.0,PM10,2,DKI4
2010-12-11,54.0,13.0,20.0,38.0,12.0,54.0,PM10,2,DKI4
2010-12-12,56.0,13.0,21.0,43.0,15.0,56.0,PM10,2,DKI4
2010-12-13,67.0,16.0,22.0,83.0,15.0,83.0,O3,2,DKI3
2010-12-14,82.0,20.0,32.0,56.0,17.0,82.0,PM10,2,DKI4
2010-12-15,58.0,19.0,34.0,119.0,19.0,119.0,O3,3,DKI3
2010-12-16,41.0,19.0,27.0,44.0,15.0,44.0,O3,1,DKI3
2010-12-17,38.0,20.0,20.0,36.0,9.0,38.0,PM10,1,DKI1
2010-12-18,34.0,15.0,27.0,33.0,11.0,34.0,PM10,1,DKI3
2010-12-19,49.0,13.0,19.0,32.0,10.0,49.0,PM10,1,DKI3
2010-12-20,51.0,17.0,26.0,33.0,11.0,51.0,PM10,2,DKI3
2010-12-21,40.0,16.0,27.0,32.0,12.0,40.0,PM10,1,DKI3
2010-12-22,55.0,14.0,34.0,33.0,13.0,55.0,PM10,2,DKI4
2010-12-23,59.0,20.0,41.0,38.0,13.0,59.0,PM10,2,DKI4
2010-12-24,62.0,19.0,32.0,241.0,23.0,241.0,O3,4,DKI3
2010-12-25,65.0,28.0,27.0,80.0,15.0,80.0,O3,2,DKI3
2010-12-26,65.0,18.0,23.0,52.0,12.0,65.0,PM10,2,DKI3
2010-12-27,38.0,19.0,22.0,54.0,14.0,54.0,O3,2,DKI3
2010-12-28,45.0,15.0,23.0,57.0,17.0,57.0,O3,2,DKI4
2010-12-29,42.0,16.0,25.0,40.0,14.0,42.0,PM10,1,DKI3
2010-12-30,38.0,18.0,24.0,40.0,15.0,40.0,O3,1,DKI3
2010-12-31,33.0,19.0,21.0,34.0,15.0,34.0,O3,1,DKI2
