tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2016-04-18,47.0,27.0,47.0,93.0,17.0,93.0,O3,2,DKI5
2016-04-19,54.0,27.0,46.0,80.0,16.0,80.0,O3,2,DKI5
2016-04-20,55.0,27.0,38.0,99.0,15.0,99.0,O3,2,DKI3
2016-04-21,51.0,27.0,51.0,135.0,20.0,135.0,O3,3,DKI5
2016-04-22,53.0,28.0,41.0,69.0,17.0,69.0,O3,2,DKI3
2016-04-23,55.0,30.0,32.0,65.0,8.0,65.0,O3,2,DKI5
2016-04-24,63.0,28.0,39.0,57.0,11.0,63.0,PM10,2,DKI2
2016-04-25,65.0,29.0,42.0,66.0,12.0,66.0,O3,2,DKI5
2016-04-26,71.0,29.0,49.0,67.0,18.0,71.0,PM10,2,DKI1
2016-04-27,66.0,30.0,50.0,76.0,15.0,76.0,O3,2,DKI3
2016-04-28,60.0,30.0,47.0,82.0,19.0,82.0,O3,2,DKI5
2016-04-29,57.0,30.0,39.0,74.0,10.0,74.0,O3,2,DKI5
2016-04-30,71.0,31.0,69.0,66.0,15.0,71.0,PM10,2,DKI4
2016-05-01,57.0,29.0,69.0,62.0,16.0,69.0,CO,2,DKI5
2016-05-02,64.0,29.0,49.0,66.0,12.0,66.0,O3,2,DKI5
2016-05-03,70.0,29.0,48.0,54.0,10.0,70.0,PM10,2,DKI4
2016-05-04,78.0,30.0,71.0,56.0,10.0,78.0,PM10,2,DKI3
2016-05-05,63.0,28.0,52.0,46.0,9.0,63.0,PM10,2,DKI4
2016-05-06,81.0,29.0,78.0,128.0,16.0,128.0,O3,3,DKI3
2016-05-07,77.0,28.0,46.0,93.0,13.0,93.0,O3,2,DKI2
2016-05-08,74.0,28.0,67.0,84.0,22.0,84.0,O3,2,DKI2
2016-05-09,64.0,29.0,50.0,145.0,16.0,145.0,O3,3,DKI2
2016-05-10,76.0,29.0,46.0,86.0,19.0,86.0,O3,2,DKI3
2016-05-11,71.0,30.0,39.0,84.0,10.0,84.0,O3,2,DKI3
2016-05-12,88.0,30.0,57.0,87.0,14.0,88.0,PM10,2,DKI4
2016-05-13,63.0,29.0,45.0,94.0,13.0,94.0,O3,2,DKI5
2016-05-14,56.0,28.0,39.0,104.0,17.0,104.0,O3,3,DKI5
2016-05-15,62.0,30.0,46.0,73.0,8.0,73.0,O3,2,DKI5
2016-05-16,43.0,29.0,39.0,92.0,21.0,92.0,O3,2,DKI5
2016-05-17,78.0,29.0,56.0,83.0,21.0,83.0,O3,2,DKI2
2016-05-18,78.0,30.0,61.0,72.0,18.0,78.0,PM10,2,DKI2
2016-05-19,69.0,29.0,56.0,155.0,12.0,155.0,O3,3,DKI3
2016-05-20,72.0,29.0,43.0,90.0,19.0,90.0,O3,2,DKI5
2016-05-21,61.0,28.0,37.0,81.0,21.0,81.0,O3,2,DKI5
2016-05-22,65.0,28.0,53.0,109.0,15.0,109.0,O3,3,DKI5
2016-05-23,59.0,28.0,40.0,118.0,20.0,118.0,O3,3,DKI3
2016-05-24,64.0,28.0,55.0,91.0,20.0,91.0,O3,2,DKI5
2016-05-25,62.0,28.0,47.0,82.0,18.0,82.0,O3,2,DKI5
2016-05-26,91.0,38.0,56.0,63.0,17.0,91.0,PM10,2,DKI2
2016-05-27,89.0,29.0,55.0,73.0,29.0,89.0,PM10,2,DKI2
2016-05-28,94.0,29.0,67.0,79.0,19.0,94.0,PM10,2,DKI2
2016-05-29,61.0,28.0,39.0,59.0,13.0,61.0,PM10,2,DKI4
2016-05-30,65.0,29.0,56.0,79.0,27.0,79.0,O3,2,DKI5
2016-05-31,65.0,29.0,46.0,101.0,14.0,101.0,O3,3,DKI5
2016-06-01,76.0,28.0,57.0,119.0,14.0,119.0,O3,3,DKI2
2016-06-02,69.0,27.0,81.0,75.0,15.0,81.0,CO,2,DKI5
2016-06-03,51.0,28.0,35.0,140.0,18.0,140.0,O3,3,DKI2
2016-06-04,88.0,28.0,61.0,85.0,18.0,88.0,PM10,2,DKI2
2016-06-05,84.0,28.0,72.0,70.0,19.0,84.0,PM10,2,DKI4
2016-06-06,95.0,28.0,71.0,113.0,19.0,113.0,O3,3,DKI5
2016-06-07,77.0,30.0,65.0,56.0,20.0,77.0,PM10,2,DKI2
2016-06-08,54.0,29.0,38.0,114.0,14.0,114.0,O3,3,DKI3
2016-06-09,52.0,28.0,37.0,59.0,17.0,59.0,O3,2,DKI2
2016-06-10,72.0,27.0,73.0,65.0,26.0,73.0,CO,2,DKI5
2016-06-11,59.0,28.0,49.0,68.0,13.0,68.0,O3,2,DKI3
2016-06-12,73.0,28.0,58.0,114.0,14.0,114.0,O3,3,DKI5
2016-06-13,64.0,28.0,49.0,129.0,17.0,129.0,O3,3,DKI3
2016-06-14,73.0,29.0,45.0,85.0,15.0,85.0,O3,2,DKI3
2016-06-15,66.0,29.0,47.0,81.0,21.0,81.0,O3,2,DKI3
2016-06-16,65.0,31.0,47.0,53.0,19.0,65.0,PM10,2,DKI4
2016-06-17,66.0,29.0,41.0,69.0,20.0,69.0,O3,2,DKI3
2016-06-18,40.0,29.0,44.0,33.0,18.0,44.0,CO,1,DKI5
2016-06-19,62.0,29.0,59.0,126.0,13.0,126.0,O3,3,DKI4
2016-06-20,77.0,30.0,65.0,113.0,20.0,113.0,O3,3,DKI3
2016-06-21,85.0,30.0,52.0,125.0,24.0,125.0,O3,3,DKI5
2016-06-22,67.0,28.0,37.0,127.0,20.0,127.0,O3,3,DKI3
2016-06-23,71.0,28.0,41.0,108.0,16.0,108.0,O3,3,DKI2
2016-06-24,71.0,30.0,49.0,119.0,16.0,119.0,O3,3,DKI5
2016-06-25,73.0,29.0,65.0,109.0,19.0,109.0,O3,3,DKI3
2016-06-26,83.0,29.0,59.0,78.0,19.0,83.0,PM10,2,DKI1
2016-06-27,63.0,29.0,61.0,73.0,14.0,73.0,O3,2,DKI2
2016-06-28,76.0,30.0,51.0,137.0,16.0,137.0,O3,3,DKI3
2016-06-29,68.0,30.0,53.0,100.0,24.0,100.0,O3,2,DKI5
2016-06-30,61.0,28.0,57.0,78.0,16.0,78.0,O3,2,DKI3
2016-07-01,59.0,29.0,68.0,104.0,21.0,104.0,O3,3,DKI5
2016-07-02,79.0,29.0,67.0,104.0,15.0,104.0,O3,3,DKI2
2016-07-03,59.0,28.0,48.0,70.0,7.0,70.0,O3,2,DKI3
2016-07-04,44.0,28.0,49.0,55.0,11.0,55.0,O3,2,DKI3
2016-07-05,53.0,28.0,43.0,68.0,10.0,68.0,O3,2,DKI3
2016-07-06,60.0,28.0,65.0,66.0,14.0,66.0,O3,2,DKI3
2016-07-07,50.0,28.0,32.0,64.0,10.0,64.0,O3,2,DKI3
2016-07-08,39.0,28.0,31.0,65.0,13.0,65.0,O3,2,DKI5
2016-07-09,56.0,29.0,40.0,73.0,12.0,73.0,O3,2,DKI5
2016-07-10,62.0,29.0,42.0,68.0,12.0,68.0,O3,2,DKI5
2016-07-11,73.0,29.0,45.0,54.0,14.0,73.0,PM10,2,DKI3
2016-07-12,42.0,28.0,34.0,76.0,9.0,76.0,O3,2,DKI2
2016-07-13,73.0,36.0,56.0,90.0,15.0,90.0,O3,2,DKI5
2016-07-14,86.0,31.0,53.0,73.0,20.0,86.0,PM10,2,DKI4
2016-07-15,62.0,32.0,34.0,45.0,10.0,62.0,PM10,2,DKI4
2016-07-16,56.0,28.0,36.0,54.0,9.0,56.0,PM10,2,DKI4
2016-07-17,65.0,34.0,58.0,71.0,14.0,71.0,O3,2,DKI3
2016-07-18,53.0,28.0,55.0,134.0,16.0,134.0,O3,3,DKI4
2016-07-19,63.0,28.0,56.0,115.0,21.0,115.0,O3,3,DKI3
2016-07-20,60.0,28.0,43.0,81.0,16.0,81.0,O3,2,DKI5
2016-07-21,69.0,29.0,45.0,97.0,22.0,97.0,O3,2,DKI4
2016-07-22,73.0,29.0,45.0,65.0,14.0,73.0,PM10,2,DKI2
2016-07-23,80.0,29.0,58.0,87.0,15.0,87.0,O3,2,DKI3
2016-07-24,70.0,29.0,59.0,103.0,14.0,103.0,O3,3,DKI5
2016-07-25,49.0,28.0,45.0,96.0,11.0,96.0,O3,2,DKI3
2016-07-26,70.0,29.0,42.0,173.0,14.0,173.0,O3,3,DKI2
2016-07-27,68.0,30.0,43.0,146.0,18.0,146.0,O3,3,DKI3
2016-07-28,81.0,30.0,26.0,72.0,15.0,81.0,PM10,2,DKI4
2016-07-29,90.0,30.0,26.0,106.0,13.0,106.0,O3,3,DKI3
2016-07-30,56.0,29.0,51.0,119.0,20.0,119.0,O3,3,DKI5
2016-07-31,71.0,30.0,36.0,106.0,11.0,106.0,O3,3,DKI3
2016-08-01,73.0,29.0,45.0,100.0,11.0,100.0,O3,2,DKI3
2016-08-02,58.0,30.0,38.0,131.0,14.0,131.0,O3,3,DKI2
2016-08-03,64.0,30.0,41.0,136.0,21.0,136.0,O3,3,DKI5
2016-08-04,87.0,30.0,49.0,133.0,15.0,133.0,O3,3,DKI2
2016-08-05,107.0,30.0,47.0,108.0,21.0,108.0,O3,3,DKI3
2016-08-06,72.0,30.0,40.0,87.0,14.0,87.0,O3,2,DKI3
2016-08-07,81.0,30.0,37.0,119.0,11.0,119.0,O3,3,DKI2
2016-08-08,58.0,29.0,35.0,77.0,11.0,77.0,O3,2,DKI5
2016-08-09,60.0,28.0,45.0,63.0,16.0,63.0,O3,2,DKI3
2016-08-10,60.0,29.0,45.0,102.0,16.0,102.0,O3,3,DKI5
2016-08-11,63.0,28.0,41.0,88.0,18.0,88.0,O3,2,DKI3
2016-08-12,64.0,29.0,41.0,119.0,18.0,119.0,O3,3,DKI3
2016-08-13,63.0,29.0,38.0,103.0,16.0,103.0,O3,3,DKI3
2016-08-14,51.0,29.0,38.0,72.0,15.0,72.0,O3,2,DKI3
2016-08-15,50.0,28.0,45.0,121.0,19.0,121.0,O3,3,DKI5
2016-08-16,72.0,30.0,41.0,107.0,12.0,107.0,O3,3,DKI3
2016-08-17,86.0,33.0,69.0,59.0,12.0,86.0,PM10,2,DKI3
2016-08-18,55.0,29.0,47.0,77.0,12.0,77.0,O3,2,DKI5
2016-08-19,71.0,30.0,46.0,83.0,15.0,83.0,O3,2,DKI4
2016-08-20,55.0,29.0,45.0,115.0,16.0,115.0,O3,3,DKI3
2016-08-21,69.0,30.0,35.0,88.0,12.0,88.0,O3,2,DKI3
2016-08-22,59.0,31.0,38.0,83.0,11.0,83.0,O3,2,DKI5
2016-08-23,65.0,30.0,33.0,176.0,13.0,176.0,O3,3,DKI2
2016-08-24,70.0,29.0,35.0,101.0,15.0,101.0,O3,3,DKI2
2016-08-25,80.0,34.0,62.0,133.0,21.0,133.0,O3,3,DKI2
2016-08-26,78.0,31.0,44.0,103.0,17.0,103.0,O3,3,DKI5
2016-08-27,79.0,31.0,58.0,70.0,12.0,79.0,PM10,2,DKI4
2016-08-28,60.0,29.0,64.0,78.0,11.0,78.0,O3,2,DKI3
2016-08-29,80.0,29.0,76.0,66.0,12.0,80.0,PM10,2,DKI5
2016-08-30,81.0,30.0,48.0,111.0,21.0,111.0,O3,3,DKI3
2016-08-31,78.0,29.0,79.0,71.0,26.0,79.0,CO,2,DKI5
2016-09-01,62.0,30.0,44.0,85.0,23.0,85.0,O3,2,DKI3
2016-09-02,82.0,29.0,52.0,141.0,19.0,141.0,O3,3,DKI3
2016-09-03,69.0,29.0,61.0,94.0,15.0,94.0,O3,2,DKI5
2016-09-04,73.0,42.0,42.0,69.0,18.0,73.0,PM10,2,DKI4
2016-09-05,62.0,29.0,39.0,48.0,10.0,62.0,PM10,2,DKI3
2016-09-06,66.0,30.0,60.0,61.0,11.0,66.0,PM10,2,DKI4
2016-09-07,61.0,29.0,43.0,62.0,15.0,62.0,O3,2,DKI5
2016-09-08,60.0,30.0,36.0,125.0,15.0,125.0,O3,3,DKI5
2016-09-09,84.0,30.0,45.0,90.0,22.0,90.0,O3,2,DKI5
2016-09-10,94.0,31.0,52.0,73.0,12.0,94.0,PM10,2,DKI4
2016-09-11,61.0,30.0,41.0,74.0,11.0,74.0,O3,2,DKI5
2016-09-12,58.0,30.0,35.0,85.0,14.0,85.0,O3,2,DKI2
2016-09-13,64.0,31.0,43.0,85.0,14.0,85.0,O3,2,DKI5
2016-09-14,91.0,31.0,34.0,79.0,14.0,91.0,PM10,2,DKI4
2016-09-15,54.0,29.0,37.0,146.0,14.0,146.0,O3,3,DKI2
2016-09-16,86.0,40.0,84.0,74.0,23.0,86.0,PM10,2,DKI2
2016-09-17,65.0,30.0,44.0,69.0,17.0,69.0,O3,2,DKI2
2016-09-18,58.0,30.0,35.0,96.0,13.0,96.0,O3,2,DKI2
2016-09-19,62.0,33.0,52.0,64.0,13.0,64.0,O3,2,DKI5
2016-09-20,66.0,29.0,63.0,87.0,18.0,87.0,O3,2,DKI2
2016-09-21,58.0,29.0,23.0,69.0,13.0,69.0,O3,2,DKI4
2016-09-22,48.0,29.0,28.0,60.0,18.0,60.0,O3,2,DKI4
2016-09-23,51.0,30.0,31.0,57.0,17.0,57.0,O3,2,DKI4
2016-09-24,56.0,30.0,43.0,48.0,12.0,56.0,PM10,2,DKI3
2016-09-25,55.0,30.0,66.0,71.0,12.0,71.0,O3,2,DKI2
2016-09-26,42.0,29.0,35.0,69.0,9.0,69.0,O3,2,DKI2
2016-09-27,62.0,30.0,50.0,95.0,18.0,95.0,O3,2,DKI2
2016-09-28,61.0,31.0,40.0,62.0,19.0,62.0,O3,2,DKI4
2016-09-29,54.0,30.0,38.0,96.0,13.0,96.0,O3,2,DKI3
2016-09-30,54.0,30.0,45.0,58.0,14.0,58.0,O3,2,DKI3
2016-10-01,61.0,30.0,41.0,62.0,16.0,62.0,O3,2,DKI2
2016-10-02,54.0,30.0,31.0,41.0,7.0,54.0,PM10,2,DKI3
2016-10-03,56.0,30.0,32.0,137.0,11.0,137.0,O3,3,DKI5
2016-10-04,66.0,30.0,56.0,126.0,22.0,126.0,O3,3,DKI5
2016-10-05,69.0,30.0,52.0,203.0,22.0,203.0,O3,4,DKI2
2016-10-06,53.0,30.0,42.0,157.0,20.0,157.0,O3,3,DKI2
2016-10-07,73.0,30.0,37.0,136.0,15.0,136.0,O3,3,DKI2
2016-10-08,57.0,30.0,35.0,82.0,18.0,82.0,O3,2,DKI2
2016-10-09,52.0,30.0,41.0,100.0,13.0,100.0,O3,2,DKI2
2016-10-10,62.0,34.0,46.0,100.0,22.0,100.0,O3,2,DKI2
2016-10-11,63.0,30.0,56.0,72.0,24.0,72.0,O3,2,DKI5
2016-10-12,71.0,30.0,54.0,54.0,16.0,71.0,PM10,2,DKI1
2016-10-13,74.0,30.0,45.0,69.0,12.0,74.0,PM10,2,DKI4
2016-10-14,67.0,30.0,83.0,28.0,12.0,83.0,CO,2,DKI5
2016-10-15,53.0,30.0,32.0,62.0,10.0,62.0,O3,2,DKI3
2016-10-16,54.0,30.0,44.0,60.0,12.0,60.0,O3,2,DKI3
2016-10-17,63.0,38.0,42.0,122.0,8.0,122.0,O3,3,DKI3
2016-10-18,66.0,31.0,37.0,115.0,20.0,115.0,O3,3,DKI5
2016-10-19,58.0,31.0,35.0,80.0,11.0,80.0,O3,2,DKI3
2016-10-20,82.0,31.0,42.0,95.0,25.0,95.0,O3,2,DKI5
2016-10-21,81.0,31.0,42.0,105.0,17.0,105.0,O3,3,DKI2
2016-10-22,87.0,30.0,53.0,72.0,26.0,87.0,PM10,2,DKI1
2016-10-23,36.0,30.0,33.0,57.0,8.0,57.0,O3,2,DKI3
2016-10-24,55.0,31.0,50.0,145.0,15.0,145.0,O3,3,DKI5
2016-10-25,64.0,51.0,69.0,100.0,23.0,100.0,O3,2,DKI3
2016-10-26,51.0,30.0,39.0,133.0,11.0,133.0,O3,3,DKI3
2016-10-27,59.0,31.0,42.0,133.0,14.0,133.0,O3,3,DKI3
2016-10-28,59.0,31.0,38.0,120.0,13.0,120.0,O3,3,DKI2
2016-10-29,55.0,35.0,63.0,85.0,20.0,85.0,O3,2,DKI2
2016-10-30,53.0,34.0,42.0,101.0,10.0,101.0,O3,3,DKI2
2016-10-31,50.0,31.0,31.0,119.0,17.0,119.0,O3,3,DKI2
2016-11-01,51.0,30.0,30.0,59.0,16.0,59.0,O3,2,DKI3
2016-11-02,49.0,30.0,29.0,49.0,10.0,49.0,PM10,1,DKI2
2016-11-03,55.0,31.0,33.0,73.0,12.0,73.0,O3,2,DKI2
2016-11-04,64.0,32.0,37.0,126.0,16.0,126.0,O3,3,DKI2
2016-11-05,69.0,32.0,37.0,150.0,18.0,150.0,O3,3,DKI2
2016-11-06,128.0,33.0,65.0,172.0,21.0,172.0,O3,3,DKI5
2016-11-07,79.0,49.0,46.0,136.0,22.0,136.0,O3,3,DKI5
2016-11-08,66.0,31.0,41.0,75.0,25.0,75.0,O3,2,DKI2
2016-11-09,58.0,31.0,44.0,143.0,14.0,143.0,O3,3,DKI2
2016-11-10,59.0,33.0,36.0,116.0,17.0,116.0,O3,3,DKI2
2016-11-11,70.0,34.0,47.0,123.0,25.0,123.0,O3,3,DKI2
2016-11-12,59.0,43.0,60.0,93.0,16.0,93.0,O3,2,DKI2
2016-11-13,44.0,30.0,36.0,65.0,20.0,65.0,O3,2,DKI2
2016-11-14,55.0,31.0,51.0,120.0,14.0,120.0,O3,3,DKI3
2016-11-15,51.0,31.0,48.0,77.0,11.0,77.0,O3,2,DKI2
2016-11-16,55.0,31.0,52.0,139.0,19.0,139.0,O3,3,DKI3
2016-11-17,61.0,32.0,39.0,106.0,18.0,106.0,O3,3,DKI3
2016-11-18,74.0,39.0,43.0,73.0,15.0,74.0,PM10,2,DKI4
2016-11-19,59.0,32.0,56.0,81.0,18.0,81.0,O3,2,DKI5
2016-11-20,60.0,32.0,40.0,63.0,14.0,63.0,O3,2,DKI5
2016-11-21,61.0,31.0,40.0,65.0,15.0,65.0,O3,2,DKI2
2016-11-22,66.0,32.0,42.0,121.0,29.0,121.0,O3,3,DKI5
2016-11-23,66.0,31.0,32.0,148.0,21.0,148.0,O3,3,DKI2
2016-11-24,65.0,32.0,59.0,82.0,17.0,82.0,O3,2,DKI2
2016-11-25,51.0,32.0,31.0,41.0,8.0,51.0,PM10,2,DKI3
2016-11-26,75.0,34.0,39.0,86.0,12.0,86.0,O3,2,DKI3
2016-11-27,93.0,42.0,78.0,87.0,18.0,93.0,PM10,2,DKI4
2016-11-28,82.0,37.0,61.0,58.0,18.0,82.0,PM10,2,DKI4
2016-11-29,42.0,31.0,32.0,70.0,12.0,70.0,O3,2,DKI4
2016-11-30,66.0,33.0,35.0,60.0,20.0,66.0,PM10,2,DKI3
2016-12-01,65.0,31.0,36.0,64.0,16.0,65.0,PM10,2,DKI4
2016-12-02,43.0,31.0,25.0,43.0,5.0,43.0,PM10,1,DKI2
