tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2018-04-30,78.0,24.0,29.0,89.0,22.0,89.0,O3,2,DKI4
2018-05-01,73.0,25.0,19.0,101.0,18.0,101.0,O3,3,DKI5
2018-05-02,88.0,25.0,22.0,183.0,18.0,183.0,O3,3,DKI5
2018-05-03,103.0,27.0,23.0,166.0,20.0,166.0,O3,3,DKI5
2018-05-04,91.0,27.0,46.0,164.0,23.0,164.0,O3,3,DKI5
2018-05-05,78.0,26.0,27.0,137.0,17.0,137.0,O3,3,DKI5
2018-05-06,70.0,26.0,17.0,109.0,15.0,109.0,O3,3,DKI5
2018-05-07,68.0,27.0,17.0,77.0,16.0,77.0,O3,2,DKI5
2018-05-08,79.0,26.0,21.0,204.0,17.0,204.0,O3,4,DKI5
2018-05-09,93.0,27.0,21.0,156.0,20.0,156.0,O3,3,DKI5
2018-05-10,73.0,25.0,18.0,107.0,15.0,107.0,O3,3,DKI5
2018-05-11,74.0,27.0,16.0,83.0,18.0,83.0,O3,2,DKI5
2018-05-12,103.0,27.0,29.0,144.0,21.0,144.0,O3,3,DKI5
2018-05-13,96.0,26.0,26.0,131.0,14.0,131.0,O3,3,DKI5
2018-05-14,87.0,26.0,20.0,178.0,13.0,178.0,O3,3,DKI5
2018-05-15,94.0,27.0,25.0,143.0,17.0,143.0,O3,3,DKI5
2018-05-16,87.0,28.0,23.0,151.0,16.0,151.0,O3,3,DKI5
2018-05-17,65.0,25.0,19.0,80.0,16.0,80.0,O3,2,DKI3
2018-05-18,78.0,26.0,26.0,86.0,11.0,86.0,O3,2,DKI5
2018-05-19,59.0,24.0,13.0,102.0,10.0,102.0,O3,3,DKI5
2018-05-20,61.0,25.0,29.0,98.0,12.0,98.0,O3,2,DKI5
2018-05-21,60.0,25.0,20.0,185.0,16.0,185.0,O3,3,DKI5
2018-05-22,58.0,25.0,14.0,80.0,10.0,80.0,O3,2,DKI5
2018-05-23,58.0,26.0,12.0,74.0,12.0,74.0,O3,2,DKI5
2018-05-24,42.0,25.0,12.0,94.0,10.0,94.0,O3,2,DKI5
2018-05-25,66.0,26.0,22.0,92.0,11.0,92.0,O3,2,DKI5
2018-05-26,71.0,29.0,24.0,119.0,13.0,119.0,O3,3,DKI5
2018-05-27,62.0,26.0,23.0,156.0,10.0,156.0,O3,3,DKI5
2018-05-28,81.0,24.0,55.0,120.0,33.0,120.0,O3,3,DKI2
2018-05-29,84.0,31.0,21.0,118.0,20.0,118.0,O3,3,DKI5
2018-05-30,86.0,25.0,24.0,191.0,20.0,191.0,O3,3,DKI5
2018-05-31,83.0,28.0,21.0,183.0,20.0,183.0,O3,3,DKI2
2018-06-01,75.0,27.0,30.0,115.0,15.0,115.0,O3,3,DKI5
2018-06-02,78.0,26.0,14.0,86.0,18.0,86.0,O3,2,DKI5
2018-06-03,82.0,26.0,16.0,145.0,17.0,145.0,O3,3,DKI5
2018-06-04,73.0,27.0,11.0,125.0,19.0,125.0,O3,3,DKI5
2018-06-05,69.0,26.0,13.0,146.0,14.0,146.0,O3,3,DKI5
2018-06-06,78.0,26.0,16.0,133.0,13.0,133.0,O3,3,DKI5
2018-06-07,79.0,25.0,21.0,179.0,18.0,179.0,O3,3,DKI5
2018-06-08,68.0,27.0,16.0,162.0,17.0,162.0,O3,3,DKI5
2018-06-09,100.0,27.0,39.0,167.0,22.0,167.0,O3,3,DKI5
2018-06-10,75.0,27.0,28.0,203.0,17.0,203.0,O3,4,DKI2
2018-06-11,74.0,27.0,14.0,169.0,14.0,169.0,O3,3,DKI2
2018-06-12,67.0,26.0,18.0,161.0,13.0,161.0,O3,3,DKI2
2018-06-13,64.0,25.0,30.0,163.0,16.0,163.0,O3,3,DKI5
2018-06-14,56.0,25.0,18.0,144.0,7.0,144.0,O3,3,DKI5
2018-06-15,60.0,26.0,21.0,161.0,8.0,161.0,O3,3,DKI2
2018-06-16,61.0,37.0,31.0,139.0,17.0,139.0,O3,3,DKI2
2018-06-17,49.0,27.0,11.0,88.0,8.0,88.0,O3,2,DKI5
2018-06-18,51.0,27.0,10.0,75.0,10.0,75.0,O3,2,DKI5
2018-06-19,60.0,26.0,13.0,97.0,10.0,97.0,O3,2,DKI5
2018-06-20,73.0,26.0,16.0,86.0,10.0,86.0,O3,2,DKI5
2018-06-21,51.0,27.0,11.0,70.0,5.0,70.0,O3,2,DKI5
2018-06-22,66.0,28.0,17.0,94.0,13.0,94.0,O3,2,DKI5
2018-06-23,81.0,27.0,14.0,77.0,10.0,81.0,PM10,2,DKI4
2018-06-24,50.0,25.0,15.0,110.0,10.0,110.0,O3,3,DKI5
2018-06-25,35.0,25.0,14.0,100.0,11.0,100.0,O3,2,DKI5
2018-06-26,56.0,26.0,43.0,107.0,23.0,107.0,O3,3,DKI2
2018-06-27,60.0,26.0,23.0,136.0,19.0,136.0,O3,3,DKI5
2018-06-28,69.0,27.0,24.0,146.0,10.0,146.0,O3,3,DKI5
2018-06-29,73.0,28.0,18.0,213.0,20.0,213.0,O3,4,DKI5
2018-06-30,67.0,30.0,17.0,193.0,15.0,193.0,O3,3,DKI2
2018-07-01,96.0,28.0,27.0,205.0,20.0,205.0,O3,4,DKI5
2018-07-02,79.0,29.0,28.0,142.0,20.0,142.0,O3,3,DKI5
2018-07-03,79.0,29.0,23.0,166.0,16.0,166.0,O3,3,DKI2
2018-07-04,104.0,31.0,24.0,209.0,19.0,209.0,O3,4,DKI2
2018-07-05,63.0,29.0,16.0,123.0,13.0,123.0,O3,3,DKI5
2018-07-06,74.0,31.0,16.0,113.0,19.0,113.0,O3,3,DKI5
2018-07-07,95.0,32.0,32.0,104.0,24.0,104.0,O3,3,DKI5
2018-07-08,95.0,29.0,32.0,111.0,22.0,111.0,O3,3,DKI2
2018-07-09,69.0,29.0,17.0,116.0,17.0,116.0,O3,3,DKI5
2018-07-10,87.0,29.0,19.0,124.0,16.0,124.0,O3,3,DKI2
2018-07-11,73.0,32.0,17.0,129.0,20.0,129.0,O3,3,DKI2
2018-07-12,74.0,32.0,16.0,117.0,18.0,117.0,O3,3,DKI5
2018-07-13,80.0,30.0,17.0,107.0,18.0,107.0,O3,3,DKI2
2018-07-14,84.0,33.0,19.0,117.0,19.0,117.0,O3,3,DKI2
2018-07-15,63.0,29.0,14.0,129.0,11.0,129.0,O3,3,DKI2
2018-07-16,61.0,33.0,14.0,222.0,18.0,222.0,O3,4,DKI5
2018-07-17,81.0,30.0,20.0,205.0,19.0,205.0,O3,4,DKI5
2018-07-18,88.0,29.0,25.0,208.0,20.0,208.0,O3,4,DKI5
2018-07-19,82.0,30.0,19.0,188.0,19.0,188.0,O3,3,DKI5
2018-07-20,79.0,30.0,16.0,113.0,18.0,113.0,O3,3,DKI5
2018-07-21,74.0,32.0,14.0,151.0,16.0,151.0,O3,3,DKI5
2018-07-22,77.0,29.0,22.0,166.0,15.0,166.0,O3,3,DKI5
2018-07-23,63.0,25.0,23.0,191.0,22.0,191.0,O3,3,DKI5
2018-07-24,92.0,32.0,23.0,184.0,22.0,184.0,O3,3,DKI5
2018-07-25,75.0,29.0,23.0,153.0,17.0,153.0,O3,3,DKI5
2018-07-26,78.0,33.0,22.0,168.0,20.0,168.0,O3,3,DKI5
2018-07-27,86.0,31.0,19.0,197.0,18.0,197.0,O3,3,DKI5
2018-07-28,92.0,32.0,31.0,234.0,20.0,234.0,O3,4,DKI5
2018-07-29,77.0,30.0,23.0,202.0,20.0,202.0,O3,4,DKI5
2018-07-30,92.0,31.0,23.0,174.0,27.0,174.0,O3,3,DKI5
2018-07-31,79.0,29.0,22.0,156.0,21.0,156.0,O3,3,DKI5
2018-08-01,86.0,31.0,21.0,129.0,24.0,129.0,O3,3,DKI5
2018-08-02,68.0,31.0,18.0,207.0,20.0,207.0,O3,4,DKI5
2018-08-03,68.0,32.0,16.0,211.0,17.0,211.0,O3,4,DKI2
2018-08-04,59.0,31.0,16.0,194.0,16.0,194.0,O3,3,DKI5
2018-08-05,65.0,35.0,14.0,203.0,16.0,203.0,O3,4,DKI2
2018-08-06,71.0,34.0,13.0,202.0,23.0,202.0,O3,4,DKI2
2018-08-07,79.0,35.0,21.0,162.0,25.0,162.0,O3,3,DKI5
2018-08-08,92.0,33.0,28.0,144.0,29.0,144.0,O3,3,DKI5
2018-08-09,75.0,37.0,22.0,186.0,18.0,186.0,O3,3,DKI5
2018-08-10,65.0,33.0,18.0,165.0,17.0,165.0,O3,3,DKI2
2018-08-11,69.0,31.0,17.0,126.0,19.0,126.0,O3,3,DKI3
2018-08-12,77.0,31.0,20.0,127.0,15.0,127.0,O3,3,DKI5
2018-08-13,66.0,30.0,14.0,134.0,14.0,134.0,O3,3,DKI5
2018-08-14,74.0,31.0,19.0,151.0,13.0,151.0,O3,3,DKI5
2018-08-15,62.0,30.0,15.0,185.0,16.0,185.0,O3,3,DKI5
2018-08-16,72.0,31.0,17.0,140.0,15.0,140.0,O3,3,DKI5
2018-08-17,62.0,31.0,15.0,154.0,13.0,154.0,O3,3,DKI5
2018-08-18,62.0,30.0,14.0,143.0,14.0,143.0,O3,3,DKI5
2018-08-19,79.0,32.0,20.0,149.0,13.0,149.0,O3,3,DKI5
2018-08-20,80.0,30.0,19.0,101.0,11.0,101.0,O3,3,DKI5
2018-08-21,73.0,32.0,16.0,122.0,11.0,122.0,O3,3,DKI3
2018-08-22,62.0,31.0,16.0,164.0,9.0,164.0,O3,3,DKI5
2018-08-23,62.0,30.0,17.0,161.0,16.0,161.0,O3,3,DKI5
2018-08-24,81.0,32.0,22.0,110.0,18.0,110.0,O3,3,DKI5
2018-08-25,76.0,31.0,19.0,202.0,13.0,202.0,O3,4,DKI5
2018-08-26,75.0,30.0,16.0,131.0,12.0,131.0,O3,3,DKI5
2018-08-27,79.0,31.0,20.0,166.0,13.0,166.0,O3,3,DKI5
2018-08-28,83.0,31.0,17.0,182.0,13.0,182.0,O3,3,DKI5
2018-08-29,67.0,30.0,16.0,161.0,13.0,161.0,O3,3,DKI5
2018-08-30,85.0,31.0,17.0,153.0,16.0,153.0,O3,3,DKI2
2018-08-31,65.0,30.0,18.0,130.0,11.0,130.0,O3,3,DKI5
2018-09-01,68.0,29.0,20.0,145.0,13.0,145.0,O3,3,DKI5
2018-09-02,73.0,30.0,20.0,136.0,11.0,136.0,O3,3,DKI5
2018-09-03,62.0,37.0,23.0,175.0,24.0,175.0,O3,3,DKI5
2018-09-04,52.0,37.0,22.0,217.0,24.0,217.0,O3,4,DKI5
2018-09-05,53.0,31.0,15.0,140.0,24.0,140.0,O3,3,DKI5
2018-09-06,82.0,44.0,25.0,148.0,17.0,148.0,O3,3,DKI5
2018-09-07,69.0,33.0,21.0,147.0,10.0,147.0,O3,3,DKI5
2018-09-08,51.0,33.0,19.0,175.0,16.0,175.0,O3,3,DKI5
2018-09-09,81.0,34.0,30.0,126.0,16.0,126.0,O3,3,DKI5
2018-09-10,69.0,33.0,20.0,132.0,12.0,132.0,O3,3,DKI5
2018-09-11,63.0,33.0,16.0,102.0,11.0,102.0,O3,3,DKI5
2018-09-12,61.0,32.0,16.0,164.0,13.0,164.0,O3,3,DKI2
2018-09-13,70.0,46.0,19.0,190.0,13.0,190.0,O3,3,DKI5
2018-09-14,62.0,44.0,18.0,233.0,17.0,233.0,O3,4,DKI2
2018-09-15,68.0,37.0,17.0,196.0,23.0,196.0,O3,3,DKI2
2018-09-16,82.0,34.0,15.0,119.0,11.0,119.0,O3,3,DKI2
2018-09-17,62.0,33.0,17.0,83.0,14.0,83.0,O3,2,DKI5
2018-09-18,64.0,32.0,18.0,141.0,11.0,141.0,O3,3,DKI5
2018-09-19,58.0,34.0,16.0,85.0,11.0,85.0,O3,2,DKI5
2018-09-20,70.0,34.0,19.0,77.0,12.0,77.0,O3,2,DKI5
2018-09-21,80.0,33.0,34.0,75.0,12.0,80.0,PM10,2,DKI4
2018-09-22,58.0,33.0,25.0,157.0,13.0,157.0,O3,3,DKI5
2018-09-23,84.0,33.0,29.0,130.0,14.0,130.0,O3,3,DKI5
2018-09-24,69.0,33.0,25.0,152.0,21.0,152.0,O3,3,DKI5
2018-09-25,78.0,32.0,31.0,197.0,16.0,197.0,O3,3,DKI5
2018-09-26,94.0,50.0,26.0,202.0,21.0,202.0,O3,4,DKI5
2018-09-27,72.0,37.0,21.0,146.0,18.0,146.0,O3,3,DKI5
2018-09-28,70.0,33.0,22.0,194.0,17.0,194.0,O3,3,DKI5
2018-09-29,62.0,33.0,21.0,165.0,15.0,165.0,O3,3,DKI5
2018-09-30,63.0,32.0,20.0,145.0,11.0,145.0,O3,3,DKI5
2018-10-01,92.0,33.0,17.0,124.0,12.0,124.0,O3,4,DKI5
2018-10-02,76.0,41.0,22.0,88.0,21.0,88.0,O3,3,DKI5
2018-10-03,70.0,32.0,20.0,144.0,11.0,144.0,O3,3,DKI5
2018-10-04,73.0,32.0,24.0,109.0,11.0,109.0,O3,3,DKI5
2018-10-05,67.0,34.0,18.0,146.0,13.0,146.0,O3,3,DKI5
2018-10-06,70.0,33.0,21.0,123.0,12.0,123.0,O3,3,DKI5
2018-10-07,87.0,34.0,22.0,128.0,12.0,128.0,O3,3,DKI5
2018-10-08,66.0,34.0,19.0,185.0,12.0,185.0,O3,3,DKI5
2018-10-09,62.0,34.0,19.0,173.0,11.0,173.0,O3,3,DKI5
2018-10-10,79.0,36.0,24.0,190.0,18.0,190.0,O3,3,DKI5
2018-10-11,81.0,36.0,17.0,149.0,13.0,149.0,O3,4,DKI5
2018-10-12,77.0,35.0,22.0,118.0,16.0,118.0,O3,4,DKI5
2018-10-13,64.0,35.0,20.0,189.0,25.0,189.0,O3,3,DKI2
2018-10-14,86.0,35.0,20.0,138.0,16.0,138.0,O3,3,DKI5
2018-10-15,73.0,33.0,19.0,119.0,12.0,119.0,O3,3,DKI5
2018-10-16,74.0,33.0,23.0,210.0,19.0,210.0,O3,4,DKI5
2018-10-17,75.0,34.0,23.0,217.0,19.0,217.0,O3,4,DKI5
2018-10-18,72.0,36.0,20.0,207.0,22.0,207.0,O3,3,DKI5
2018-10-19,66.0,30.0,23.0,146.0,17.0,146.0,O3,4,DKI5
2018-10-20,57.0,31.0,18.0,212.0,14.0,212.0,O3,4,DKI5
2018-10-21,65.0,33.0,22.0,139.0,17.0,139.0,O3,3,DKI5
2018-10-22,71.0,28.0,21.0,150.0,12.0,150.0,O3,3,DKI5
2018-10-23,44.0,26.0,19.0,148.0,16.0,148.0,O3,3,DKI2
2018-10-24,73.0,35.0,31.0,139.0,21.0,139.0,O3,4,DKI2
2018-10-25,67.0,30.0,25.0,97.0,19.0,97.0,O3,4,DKI5
2018-10-26,67.0,29.0,20.0,119.0,21.0,119.0,O3,3,DKI2
2018-10-27,77.0,26.0,26.0,104.0,11.0,104.0,O3,4,DKI3
2018-10-28,43.0,23.0,20.0,90.0,16.0,90.0,O3,4,DKI3
2018-10-29,49.0,25.0,24.0,85.0,13.0,85.0,O3,3,DKI3
2018-10-30,61.0,31.0,25.0,104.0,10.0,104.0,O3,4,DKI3
2018-10-31,57.0,27.0,20.0,97.0,15.0,97.0,O3,3,DKI3
2018-11-01,74.0,27.0,35.0,95.0,16.0,95.0,O3,2,DKI2
2018-11-02,50.0,26.0,21.0,85.0,13.0,85.0,O3,2,DKI3
2018-11-03,76.0,29.0,24.0,173.0,14.0,173.0,O3,3,DKI2
2018-11-04,56.0,26.0,31.0,110.0,18.0,110.0,O3,3,DKI5
2018-11-05,56.0,24.0,23.0,101.0,17.0,101.0,O3,3,DKI3
2018-11-06,53.0,28.0,20.0,122.0,12.0,122.0,O3,3,DKI2
2018-11-07,59.0,28.0,26.0,96.0,30.0,96.0,O3,2,DKI5
2018-11-08,63.0,32.0,24.0,89.0,21.0,89.0,O3,2,DKI3
2018-11-09,61.0,24.0,22.0,98.0,16.0,98.0,O3,2,DKI3
2018-11-10,60.0,24.0,36.0,166.0,19.0,166.0,O3,3,DKI3
2018-11-11,71.0,40.0,35.0,104.0,16.0,104.0,O3,3,DKI3
2018-11-12,66.0,24.0,31.0,144.0,15.0,144.0,O3,3,DKI2
2018-11-13,66.0,23.0,31.0,129.0,23.0,129.0,O3,3,DKI2
2018-11-14,60.0,23.0,25.0,65.0,17.0,65.0,O3,2,DKI2
2018-11-15,40.0,23.0,20.0,51.0,8.0,51.0,O3,2,DKI2
2018-11-16,54.0,31.0,22.0,234.0,16.0,234.0,O3,4,DKI2
2018-11-17,65.0,36.0,18.0,145.0,16.0,145.0,O3,3,DKI2
2018-11-18,59.0,28.0,22.0,120.0,16.0,120.0,O3,3,DKI3
2018-11-19,81.0,25.0,31.0,90.0,17.0,90.0,O3,2,DKI3
2018-11-20,56.0,25.0,21.0,94.0,16.0,94.0,O3,2,DKI2
2018-11-21,66.0,31.0,21.0,163.0,22.0,163.0,O3,3,DKI2
2018-11-22,69.0,26.0,25.0,129.0,20.0,129.0,O3,3,DKI2
2018-11-23,66.0,27.0,26.0,203.0,22.0,203.0,O3,4,DKI2
2018-11-24,61.0,24.0,38.0,193.0,22.0,193.0,O3,3,DKI2
2018-11-25,57.0,25.0,21.0,77.0,15.0,77.0,O3,2,DKI3
2018-11-26,73.0,24.0,26.0,90.0,20.0,90.0,O3,2,DKI3
2018-11-27,63.0,24.0,28.0,126.0,19.0,126.0,O3,3,DKI3
2018-11-28,63.0,26.0,22.0,109.0,17.0,109.0,O3,3,DKI2
2018-11-29,62.0,27.0,33.0,76.0,26.0,76.0,O3,2,DKI3
2018-11-30,53.0,24.0,20.0,131.0,15.0,131.0,O3,3,DKI3
2018-12-01,60.0,26.0,27.0,112.0,17.0,112.0,O3,3,DKI3
2018-12-02,73.0,36.0,22.0,132.0,21.0,132.0,O3,3,DKI2
2018-12-03,65.0,31.0,21.0,97.0,20.0,97.0,O3,2,DKI2
2018-12-04,64.0,24.0,31.0,71.0,21.0,71.0,O3,2,DKI1
2018-12-05,62.0,25.0,33.0,81.0,22.0,81.0,O3,2,DKI5
