tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2021-03-02,62.0,45.0,13.0,38.0,18.0,97.0,PM25,2,DKI3
2021-03-03,55.0,50.0,17.0,53.0,28.0,81.0,PM25,2,DKI4
2021-03-04,59.0,46.0,21.0,50.0,35.0,83.0,PM25,2,DKI3
2021-03-05,62.0,45.0,19.0,49.0,31.0,103.0,PM25,3,DKI4
2021-03-06,65.0,54.0,16.0,59.0,30.0,81.0,PM25,2,DKI2
2021-03-07,71.0,59.0,25.0,52.0,42.0,95.0,PM25,2,DKI4
2021-03-08,64.0,41.0,23.0,51.0,31.0,103.0,PM25,3,DKI5
2021-03-09,58.0,40.0,16.0,41.0,22.0,81.0,PM25,2,DKI4
2021-03-10,51.0,41.0,15.0,33.0,22.0,63.0,PM25,2,DKI3
2021-03-11,60.0,42.0,21.0,42.0,39.0,91.0,PM25,2,DKI5
2021-03-12,38.0,39.0,9.0,43.0,21.0,53.0,PM25,2,DKI4
2021-03-13,66.0,41.0,19.0,45.0,25.0,99.0,PM25,2,DKI3
2021-03-14,53.0,41.0,13.0,41.0,25.0,72.0,PM25,2,DKI3
2021-03-15,52.0,41.0,16.0,37.0,21.0,73.0,PM25,2,DKI3
2021-03-16,55.0,42.0,18.0,49.0,34.0,92.0,PM25,2,DKI5
2021-03-17,67.0,46.0,13.0,57.0,36.0,101.0,PM25,3,DKI4
2021-03-18,78.0,55.0,20.0,53.0,45.0,123.0,PM25,3,DKI4
2021-03-19,78.0,45.0,16.0,74.0,40.0,125.0,PM25,3,DKI4
2021-03-20,73.0,42.0,14.0,59.0,35.0,96.0,PM25,2,DKI5
2021-03-21,65.0,44.0,16.0,56.0,31.0,106.0,PM25,3,DKI3
2021-03-22,81.0,41.0,16.0,51.0,17.0,118.0,PM25,3,DKI3
2021-03-23,62.0,41.0,15.0,43.0,18.0,93.0,PM25,2,DKI3
2021-03-24,51.0,41.0,11.0,44.0,16.0,77.0,PM25,2,DKI3
2021-03-25,43.0,40.0,11.0,37.0,15.0,64.0,PM25,2,DKI3
2021-03-26,38.0,41.0,9.0,41.0,17.0,68.0,PM25,2,DKI4
2021-03-27,57.0,42.0,19.0,53.0,28.0,83.0,PM25,2,DKI4
2021-03-28,62.0,49.0,13.0,63.0,33.0,91.0,PM25,2,DKI4
2021-03-29,57.0,43.0,15.0,71.0,31.0,78.0,PM25,2,DKI5
2021-03-30,65.0,48.0,19.0,67.0,37.0,91.0,PM25,2,DKI5
2021-03-31,59.0,42.0,15.0,55.0,30.0,76.0,PM25,2,DKI4
2021-04-01,56.0,43.0,18.0,48.0,25.0,69.0,PM25,2,DKI4
2021-04-02,28.0,41.0,11.0,43.0,19.0,52.0,PM25,2,DKI3
2021-04-03,51.0,44.0,11.0,42.0,19.0,70.0,PM25,2,DKI3
2021-04-04,39.0,42.0,9.0,57.0,22.0,67.0,PM25,2,DKI4
2021-04-05,68.0,43.0,30.0,49.0,37.0,103.0,PM25,3,DKI3
2021-04-06,61.0,43.0,15.0,59.0,28.0,85.0,PM25,2,DKI3
2021-04-07,43.0,43.0,10.0,36.0,18.0,61.0,PM25,2,DKI2
2021-04-08,30.0,42.0,11.0,43.0,19.0,52.0,PM25,2,DKI2
2021-04-09,39.0,51.0,12.0,40.0,22.0,57.0,PM25,2,DKI2
2021-04-10,55.0,43.0,14.0,49.0,28.0,77.0,PM25,2,DKI5
2021-04-11,64.0,43.0,16.0,50.0,29.0,101.0,PM25,3,DKI3
2021-04-12,66.0,50.0,18.0,60.0,31.0,108.0,PM25,3,DKI4
2021-04-13,69.0,51.0,20.0,54.0,31.0,93.0,PM25,2,DKI2
2021-04-14,70.0,63.0,18.0,64.0,40.0,82.0,PM25,2,DKI2
2021-04-15,65.0,55.0,16.0,65.0,32.0,81.0,PM25,2,DKI2
2021-04-16,67.0,55.0,27.0,50.0,42.0,88.0,PM25,2,DKI5
2021-04-17,69.0,55.0,20.0,50.0,44.0,94.0,PM25,2,DKI2
2021-04-18,67.0,43.0,20.0,39.0,41.0,118.0,PM25,3,DKI5
2021-04-19,57.0,42.0,16.0,32.0,26.0,93.0,PM25,2,DKI5
2021-04-20,63.0,52.0,14.0,41.0,30.0,108.0,PM25,3,DKI5
2021-04-21,64.0,52.0,12.0,55.0,30.0,94.0,PM25,2,DKI2
2021-04-22,76.0,56.0,19.0,50.0,37.0,105.0,PM25,3,DKI5
2021-04-23,63.0,52.0,14.0,60.0,40.0,99.0,PM25,2,DKI4
2021-04-24,75.0,51.0,16.0,65.0,42.0,112.0,PM25,3,DKI4
2021-04-25,88.0,61.0,18.0,73.0,40.0,115.0,PM25,3,DKI2
2021-04-26,74.0,55.0,17.0,58.0,36.0,116.0,PM25,3,DKI4
2021-04-27,64.0,52.0,11.0,59.0,24.0,117.0,PM25,3,DKI4
2021-04-28,75.0,51.0,12.0,65.0,28.0,138.0,PM25,3,DKI4
2021-04-29,61.0,51.0,15.0,56.0,34.0,94.0,PM25,2,DKI4
2021-04-30,69.0,60.0,17.0,44.0,38.0,85.0,PM25,2,DKI2
2021-05-01,71.0,57.0,18.0,55.0,42.0,91.0,PM25,2,DKI2
2021-05-02,66.0,51.0,15.0,57.0,33.0,102.0,PM25,3,DKI3
2021-05-03,55.0,47.0,13.0,53.0,17.0,89.0,PM25,2,DKI4
2021-05-04,61.0,50.0,10.0,51.0,20.0,95.0,PM25,2,DKI4
2021-05-05,74.0,54.0,18.0,39.0,26.0,113.0,PM25,3,DKI4
2021-05-06,73.0,53.0,20.0,45.0,38.0,117.0,PM25,3,DKI4
2021-05-07,57.0,53.0,16.0,66.0,38.0,77.0,PM25,2,DKI4
2021-05-08,67.0,61.0,26.0,151.0,45.0,151.0,O3,3,DKI3
2021-05-09,60.0,53.0,12.0,71.0,28.0,87.0,PM25,2,DKI4
2021-05-10,46.0,46.0,9.0,61.0,21.0,66.0,PM25,2,DKI4
2021-05-11,55.0,51.0,10.0,66.0,21.0,76.0,PM25,2,DKI3
2021-05-12,69.0,50.0,12.0,57.0,24.0,102.0,PM25,3,DKI4
2021-05-13,67.0,52.0,10.0,63.0,21.0,105.0,PM25,3,DKI4
2021-05-14,81.0,49.0,14.0,48.0,20.0,115.0,PM25,3,DKI5
2021-05-15,56.0,51.0,9.0,52.0,14.0,81.0,PM25,2,DKI5
2021-05-16,62.0,54.0,11.0,40.0,19.0,89.0,PM25,2,DKI4
2021-05-17,54.0,50.0,9.0,52.0,16.0,92.0,PM25,2,DKI4
2021-05-18,54.0,55.0,11.0,51.0,24.0,75.0,PM25,2,DKI5
2021-05-19,41.0,48.0,10.0,49.0,26.0,58.0,PM25,2,DKI3
2021-05-20,61.0,52.0,17.0,55.0,36.0,99.0,PM25,2,DKI4
2021-05-21,66.0,53.0,12.0,56.0,27.0,103.0,PM25,3,DKI4
2021-05-22,60.0,58.0,15.0,65.0,34.0,95.0,PM25,2,DKI4
2021-05-23,64.0,62.0,16.0,66.0,36.0,90.0,PM25,2,DKI2
2021-05-24,73.0,64.0,31.0,57.0,40.0,109.0,PM25,3,DKI5
2021-05-25,86.0,74.0,26.0,72.0,38.0,118.0,PM25,3,DKI4
2021-05-26,56.0,52.0,15.0,66.0,35.0,70.0,PM25,2,DKI5
2021-05-27,62.0,52.0,12.0,64.0,24.0,93.0,PM25,2,DKI4
2021-05-28,60.0,52.0,10.0,62.0,20.0,79.0,PM25,2,DKI4
2021-05-29,66.0,53.0,12.0,63.0,24.0,93.0,PM25,2,DKI4
2021-05-30,60.0,46.0,14.0,66.0,32.0,91.0,PM25,2,DKI4
2021-05-31,53.0,55.0,17.0,51.0,29.0,72.0,PM25,2,DKI4
2021-06-01,62.0,49.0,20.0,71.0,37.0,93.0,PM25,2,DKI4
2021-06-02,73.0,50.0,18.0,64.0,35.0,105.0,PM25,3,DKI3
2021-06-03,68.0,54.0,20.0,76.0,38.0,100.0,PM25,2,DKI4
2021-06-04,68.0,57.0,20.0,61.0,41.0,93.0,PM25,2,DKI2
2021-06-05,66.0,48.0,13.0,76.0,30.0,100.0,PM25,2,DKI4
2021-06-06,64.0,51.0,20.0,65.0,38.0,93.0,PM25,2,DKI4
2021-06-07,63.0,50.0,15.0,72.0,32.0,95.0,PM25,2,DKI3
2021-06-08,61.0,52.0,15.0,68.0,31.0,86.0,PM25,2,DKI4
2021-06-09,70.0,53.0,16.0,72.0,38.0,103.0,PM25,3,DKI4
2021-06-10,68.0,54.0,14.0,67.0,34.0,108.0,PM25,3,DKI4
2021-06-11,71.0,56.0,23.0,48.0,47.0,108.0,PM25,3,DKI4
2021-06-12,65.0,51.0,15.0,61.0,40.0,99.0,PM25,2,DKI4
2021-06-13,67.0,54.0,17.0,57.0,35.0,93.0,PM25,2,DKI4
2021-06-14,55.0,52.0,14.0,58.0,25.0,80.0,PM25,2,DKI4
2021-06-15,69.0,53.0,13.0,58.0,26.0,103.0,PM25,3,DKI4
2021-06-16,73.0,52.0,13.0,44.0,29.0,114.0,PM25,3,DKI3
2021-06-17,67.0,66.0,25.0,43.0,55.0,97.0,PM25,2,DKI5
2021-06-18,66.0,51.0,28.0,44.0,41.0,102.0,PM25,3,DKI4
2021-06-19,77.0,59.0,23.0,49.0,45.0,102.0,PM25,3,DKI4
2021-06-20,64.0,59.0,21.0,41.0,45.0,102.0,PM25,3,DKI4
2021-06-21,81.0,66.0,26.0,44.0,58.0,140.0,PM25,3,DKI4
2021-06-22,62.0,55.0,16.0,44.0,35.0,90.0,PM25,2,DKI4
2021-06-23,59.0,54.0,16.0,38.0,35.0,84.0,PM25,2,DKI4
2021-06-24,66.0,52.0,17.0,51.0,43.0,107.0,PM25,3,DKI4
2021-06-25,80.0,54.0,19.0,42.0,52.0,119.0,PM25,3,DKI4
2021-06-26,85.0,58.0,30.0,40.0,63.0,147.0,PM25,3,DKI4
2021-06-27,67.0,53.0,10.0,53.0,23.0,118.0,PM25,3,DKI4
2021-06-28,72.0,57.0,22.0,57.0,41.0,134.0,PM25,3,DKI4
2021-06-29,65.0,53.0,18.0,61.0,38.0,117.0,PM25,3,DKI4
2021-06-30,75.0,52.0,24.0,51.0,50.0,128.0,PM25,3,DKI5
2021-07-01,79.0,57.0,19.0,55.0,38.0,125.0,PM25,3,DKI4
2021-07-02,64.0,53.0,14.0,48.0,31.0,114.0,PM25,3,DKI4
2021-07-03,68.0,56.0,23.0,40.0,51.0,108.0,PM25,3,DKI4
2021-07-04,80.0,54.0,13.0,44.0,27.0,141.0,PM25,3,DKI4
2021-07-05,94.0,51.0,15.0,50.0,25.0,161.0,PM25,3,DKI4
2021-07-06,83.0,56.0,13.0,62.0,26.0,153.0,PM25,3,DKI4
2021-07-07,68.0,51.0,10.0,55.0,29.0,102.0,PM25,3,DKI3
2021-07-08,84.0,54.0,12.0,51.0,27.0,130.0,PM25,3,DKI4
2021-07-09,83.0,56.0,11.0,50.0,26.0,145.0,PM25,3,DKI4
2021-07-10,92.0,59.0,11.0,56.0,26.0,156.0,PM25,3,DKI4
2021-07-11,78.0,54.0,10.0,63.0,23.0,132.0,PM25,3,DKI4
2021-07-12,66.0,54.0,10.0,54.0,17.0,119.0,PM25,3,DKI4
2021-07-13,64.0,52.0,9.0,44.0,14.0,64.0,PM10,2,DKI2
2021-07-14,78.0,54.0,11.0,43.0,26.0,119.0,PM25,3,DKI2
2021-07-15,66.0,51.0,13.0,50.0,26.0,116.0,PM25,3,DKI4
2021-07-16,95.0,62.0,15.0,56.0,30.0,174.0,PM25,3,DKI4
2021-07-17,85.0,53.0,11.0,53.0,29.0,138.0,PM25,3,DKI4
2021-07-18,74.0,55.0,10.0,58.0,20.0,134.0,PM25,3,DKI4
2021-07-19,82.0,55.0,13.0,58.0,27.0,150.0,PM25,3,DKI4
2021-07-20,80.0,51.0,11.0,77.0,28.0,140.0,PM25,3,DKI4
2021-07-21,86.0,51.0,15.0,60.0,24.0,147.0,PM25,3,DKI4
2021-07-22,55.0,52.0,9.0,58.0,19.0,102.0,PM25,3,DKI4
2021-07-23,60.0,53.0,11.0,54.0,27.0,110.0,PM25,3,DKI4
2021-07-24,63.0,52.0,10.0,59.0,28.0,104.0,PM25,3,DKI4
2021-07-25,66.0,54.0,13.0,51.0,34.0,104.0,PM25,3,DKI4
2021-07-26,81.0,55.0,24.0,54.0,42.0,148.0,PM25,3,DKI4
2021-07-27,79.0,54.0,16.0,46.0,32.0,131.0,PM25,3,DKI4
2021-07-28,82.0,56.0,13.0,41.0,35.0,140.0,PM25,3,DKI4
2021-07-29,82.0,53.0,18.0,40.0,45.0,145.0,PM25,3,DKI4
2021-07-30,78.0,52.0,18.0,53.0,39.0,140.0,PM25,3,DKI5
2021-07-31,90.0,54.0,15.0,81.0,35.0,154.0,PM25,3,DKI4
2021-08-01,63.0,50.0,18.0,65.0,29.0,100.0,PM26,2,DKI4
2021-08-02,55.0,50.0,9.0,67.0,22.0,86.0,PM25,2,DKI4
2021-08-03,52.0,50.0,10.0,59.0,28.0,81.0,PM25,2,DKI4
2021-08-04,61.0,53.0,12.0,47.0,35.0,104.0,PM25,3,DKI4
2021-08-05,64.0,53.0,9.0,50.0,26.0,89.0,PM25,2,DKI2
2021-08-06,61.0,55.0,11.0,58.0,27.0,90.0,PM25,2,DKI4
2021-08-07,76.0,58.0,20.0,38.0,52.0,105.0,PM25,3,DKI4
2021-08-08,63.0,53.0,10.0,48.0,18.0,101.0,PM25,3,DKI4
2021-08-09,60.0,53.0,9.0,57.0,17.0,92.0,PM25,2,DKI4
2021-08-10,56.0,52.0,8.0,57.0,16.0,82.0,PM25,2,DKI4
2021-08-11,36.0,48.0,8.0,55.0,19.0,68.0,PM25,2,DKI4
2021-08-12,61.0,50.0,12.0,59.0,25.0,102.0,PM25,3,DKI4
2021-08-13,65.0,52.0,10.0,47.0,20.0,104.0,PM25,3,DKI4
2021-08-14,61.0,51.0,11.0,49.0,32.0,101.0,PM25,3,DKI4
2021-08-15,73.0,53.0,15.0,53.0,40.0,116.0,PM25,3,DKI5
2021-08-16,63.0,53.0,12.0,46.0,30.0,114.0,PM25,3,DKI4
2021-08-17,60.0,54.0,9.0,42.0,21.0,100.0,PM25,2,DKI4
2021-08-18,62.0,51.0,13.0,40.0,22.0,103.0,PM25,3,DKI4
2021-08-19,62.0,51.0,11.0,42.0,26.0,97.0,PM25,2,DKI4
2021-08-20,72.0,55.0,15.0,28.0,36.0,119.0,PM25,3,DKI4
2021-08-21,73.0,55.0,12.0,34.0,34.0,106.0,PM25,3,DKI4
2021-08-22,60.0,51.0,13.0,33.0,35.0,89.0,PM25,2,DKI5
2021-08-23,74.0,52.0,14.0,29.0,29.0,134.0,PM25,3,DKI4
2021-08-24,66.0,52.0,13.0,33.0,27.0,106.0,PM25,3,DKI4
2021-08-25,69.0,52.0,12.0,41.0,30.0,110.0,PM25,3,DKI4
2021-08-26,69.0,51.0,12.0,38.0,34.0,106.0,PM25,3,DKI4
2021-08-27,64.0,51.0,10.0,31.0,33.0,96.0,PM25,2,DKI5
2021-08-28,63.0,52.0,11.0,32.0,31.0,105.0,PM25,3,DKI4
2021-08-29,76.0,51.0,11.0,44.0,27.0,123.0,PM25,3,DKI4
2021-08-30,68.0,52.0,12.0,36.0,29.0,122.0,PM25,3,DKI4
2021-08-31,87.0,52.0,17.0,39.0,41.0,140.0,PM25,3,DKI4
2021-09-01,74.0,51.0,19.0,48.0,33.0,109.0,PM25,3,DKI4
2021-09-02,79.0,55.0,16.0,32.0,38.0,118.0,PM25,3,DKI4
2021-09-03,66.0,52.0,15.0,39.0,28.0,115.0,PM25,3,DKI4
2021-09-04,66.0,51.0,11.0,45.0,30.0,111.0,PM25,3,DKI4
2021-09-05,62.0,50.0,10.0,37.0,28.0,93.0,PM25,2,DKI4
2021-09-06,74.0,52.0,12.0,36.0,28.0,120.0,PM25,3,DKI4
2021-09-07,73.0,51.0,13.0,34.0,24.0,109.0,PM25,3,DKI4
2021-09-08,60.0,51.0,11.0,27.0,24.0,86.0,PM25,2,DKI4
2021-09-09,64.0,52.0,16.0,29.0,34.0,106.0,PM25,3,DKI4
2021-09-10,68.0,54.0,12.0,35.0,31.0,88.0,PM25,2,DKI2
2021-09-11,58.0,53.0,10.0,39.0,32.0,80.0,PM25,2,DKI4
2021-09-12,70.0,53.0,12.0,46.0,41.0,109.0,PM25,3,DKI4
2021-09-13,66.0,51.0,10.0,36.0,27.0,111.0,PM25,3,DKI4
2021-09-14,56.0,52.0,9.0,27.0,21.0,88.0,PM25,2,DKI4
2021-09-15,36.0,50.0,8.0,47.0,19.0,61.0,PM25,2,DKI4
2021-09-16,69.0,54.0,20.0,45.0,45.0,110.0,PM25,3,DKI4
2021-09-17,53.0,52.0,10.0,52.0,24.0,89.0,PM25,2,DKI4
2021-09-18,50.0,51.0,7.0,53.0,20.0,85.0,PM25,2,DKI4
2021-09-19,57.0,53.0,9.0,51.0,22.0,101.0,PM25,3,DKI4
2021-09-20,56.0,50.0,10.0,68.0,19.0,83.0,PM25,2,DKI5
2021-09-21,58.0,52.0,11.0,54.0,34.0,81.0,PM25,2,DKI2
2021-09-22,61.0,52.0,11.0,58.0,36.0,99.0,PM25,2,DKI4
2021-09-23,64.0,54.0,14.0,48.0,32.0,119.0,PM25,3,DKI4
2021-09-24,61.0,53.0,10.0,53.0,22.0,116.0,PM25,3,DKI4
2021-09-25,57.0,53.0,8.0,47.0,26.0,109.0,PM25,3,DKI4
2021-09-26,55.0,52.0,11.0,50.0,20.0,102.0,PM25,3,DKI4
2021-09-27,56.0,50.0,10.0,54.0,19.0,98.0,PM25,2,DKI4
2021-09-28,53.0,49.0,12.0,47.0,33.0,89.0,PM25,2,DKI4
2021-09-29,49.0,49.0,10.0,49.0,28.0,71.0,PM25,2,DKI2
2021-09-30,61.0,57.0,13.0,63.0,38.0,102.0,PM25,3,DKI4
2021-10-01,71.0,63.0,16.0,63.0,37.0,117.0,PM25,3,DKI4
2021-10-02,58.0,59.0,11.0,65.0,24.0,91.0,PM25,2,DKI4
2021-10-03,70.0,61.0,12.0,58.0,24.0,127.0,PM25,3,DKI4
2021-10-04,70.0,62.0,11.0,53.0,34.0,96.0,PM25,2,DKI4
2021-10-05,62.0,60.0,11.0,64.0,31.0,110.0,PM25,3,DKI4
2021-10-06,65.0,67.0,11.0,54.0,32.0,90.0,PM25,2,DKI2
2021-10-07,66.0,66.0,10.0,58.0,41.0,103.0,PM25,3,DKI4
2021-10-08,52.0,60.0,9.0,50.0,27.0,77.0,PM25,2,DKI4
2021-10-09,60.0,64.0,11.0,54.0,21.0,98.0,PM25,2,DKI4
2021-10-10,55.0,62.0,9.0,60.0,19.0,83.0,PM25,2,DKI4
2021-10-11,61.0,61.0,9.0,72.0,45.0,97.0,PM25,2,DKI4
2021-10-12,68.0,64.0,12.0,66.0,24.0,100.0,PM25,2,DKI2
2021-10-13,77.0,76.0,12.0,49.0,20.0,111.0,PM25,3,DKI4
2021-10-14,57.0,63.0,9.0,58.0,22.0,91.0,PM25,2,DKI4
2021-10-15,73.0,65.0,12.0,70.0,19.0,131.0,PM25,3,DKI4
2021-10-16,100.0,64.0,15.0,64.0,34.0,157.0,PM25,3,DKI4
2021-10-17,68.0,63.0,15.0,63.0,36.0,122.0,PM25,3,DKI4
2021-10-18,71.0,63.0,15.0,65.0,32.0,126.0,PM25,3,DKI4
2021-10-19,57.0,58.0,11.0,45.0,22.0,88.0,PM25,2,DKI4
2021-10-20,52.0,60.0,18.0,42.0,26.0,81.0,PM25,2,DKI5
2021-10-21,50.0,73.0,11.0,50.0,20.0,96.0,PM25,2,DKI4
2021-10-22,53.0,61.0,11.0,57.0,19.0,74.0,PM25,2,DKI3
2021-10-23,73.0,82.0,18.0,46.0,33.0,120.0,PM25,3,DKI4
2021-10-24,67.0,81.0,13.0,53.0,28.0,109.0,PM25,3,DKI4
2021-10-25,68.0,60.0,17.0,62.0,38.0,113.0,PM25,3,DKI4
2021-10-26,65.0,62.0,14.0,70.0,37.0,104.0,PM25,3,DKI4
2021-10-27,75.0,67.0,16.0,50.0,41.0,130.0,PM25,3,DKI4
2021-10-28,62.0,64.0,15.0,50.0,35.0,90.0,PM25,2,DKI4
2021-10-29,54.0,67.0,16.0,56.0,38.0,78.0,PM25,2,DKI4
2021-10-30,54.0,80.0,19.0,49.0,47.0,80.0,SO2,2,DKI2
2021-10-31,64.0,81.0,15.0,58.0,46.0,103.0,PM25,3,DKI4
2021-11-01,56.0,63.0,28.0,56.0,40.0,79.0,PM25,2,DKI4
2021-11-02,64.0,77.0,17.0,48.0,41.0,91.0,PM25,2,DKI5
2021-11-03,54.0,51.0,18.0,49.0,35.0,77.0,PM25,2,DKI4
2021-11-04,52.0,51.0,13.0,73.0,38.0,83.0,PM25,2,DKI4
2021-11-05,63.0,52.0,17.0,63.0,47.0,95.0,PM25,2,DKI2
2021-11-06,64.0,52.0,23.0,46.0,46.0,95.0,PM25,2,DKI4
2021-11-07,57.0,52.0,13.0,52.0,40.0,86.0,PM25,2,DKI4
2021-11-08,52.0,51.0,10.0,55.0,25.0,81.0,PM25,2,DKI4
2021-11-09,53.0,52.0,20.0,39.0,41.0,73.0,PM25,2,DKI2
2021-11-10,67.0,51.0,21.0,47.0,38.0,106.0,PM25,3,DKI4
2021-11-11,61.0,51.0,11.0,36.0,25.0,100.0,PM25,2,DKI4
2021-11-12,47.0,51.0,12.0,36.0,32.0,71.0,PM25,2,DKI4
2021-11-13,44.0,47.0,10.0,38.0,19.0,63.0,PM25,2,DKI4
2021-11-14,52.0,47.0,16.0,52.0,40.0,82.0,PM25,2,DKI4
2021-11-15,50.0,47.0,13.0,46.0,34.0,68.0,PM25,2,DKI4
2021-11-16,36.0,47.0,9.0,36.0,17.0,58.0,PM25,2,DKI4
2021-11-17,53.0,47.0,11.0,41.0,14.0,82.0,PM25,2,DKI3
2021-11-18,60.0,50.0,13.0,45.0,35.0,99.0,PM25,2,DKI4
2021-11-19,63.0,43.0,18.0,56.0,35.0,106.0,PM25,3,DKI4
2021-11-20,32.0,41.0,7.0,42.0,12.0,45.0,PM25,1,DKI2
2021-11-21,37.0,43.0,8.0,41.0,17.0,58.0,PM25,2,DKI4
2021-11-22,52.0,41.0,19.0,45.0,44.0,76.0,PM25,2,DKI3
2021-11-23,29.0,42.0,7.0,41.0,12.0,45.0,PM25,1,DKI4
2021-11-24,25.0,41.0,7.0,41.0,9.0,55.0,PM25,2,DKI2
2021-11-25,35.0,42.0,8.0,37.0,12.0,59.0,PM25,2,DKI4
2021-11-26,63.0,42.0,12.0,40.0,21.0,83.0,PM25,2,DKI3
2021-11-27,58.0,41.0,17.0,39.0,31.0,78.0,PM25,2,DKI4
2021-11-28,37.0,41.0,10.0,45.0,22.0,56.0,PM25,2,DKI4
