tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2017-01-29,35.0,30.0,29.0,48.0,13.0,48.0,O3,1,DKI2
2017-01-30,39.0,31.0,28.0,54.0,9.0,54.0,O3,2,DKI3
2017-01-31,32.0,31.0,26.0,42.0,18.0,42.0,O3,1,DKI5
2017-02-01,41.0,32.0,29.0,44.0,12.0,44.0,O3,1,DKI3
2017-02-02,49.0,31.0,27.0,41.0,16.0,49.0,PM10,1,DKI1
2017-02-03,53.0,30.0,30.0,45.0,13.0,53.0,PM10,2,DKI1
2017-02-04,30.0,30.0,28.0,38.0,7.0,38.0,O3,1,DKI2
2017-02-05,23.0,28.0,26.0,37.0,5.0,37.0,O3,1,DKI1
2017-02-06,25.0,28.0,26.0,34.0,7.0,34.0,O3,1,DKI2
2017-02-07,39.0,28.0,34.0,33.0,8.0,39.0,PM10,1,DKI1
2017-02-08,28.0,31.0,30.0,33.0,12.0,33.0,O3,1,DKI3
2017-02-09,41.0,31.0,32.0,41.0,14.0,41.0,PM10,1,DKI1
2017-02-10,30.0,31.0,31.0,44.0,12.0,44.0,O3,1,DKI2
2017-02-11,32.0,31.0,36.0,45.0,11.0,45.0,O3,1,DKI3
2017-02-12,37.0,30.0,34.0,44.0,12.0,44.0,O3,1,DKI2
2017-02-13,43.0,31.0,36.0,56.0,13.0,56.0,O3,2,DKI3
2017-02-14,39.0,32.0,47.0,58.0,16.0,58.0,O3,2,DKI3
2017-02-15,29.0,32.0,36.0,54.0,12.0,54.0,O3,2,DKI5
2017-02-16,36.0,31.0,29.0,55.0,11.0,55.0,O3,2,DKI3
2017-02-17,61.0,29.0,48.0,50.0,15.0,61.0,PM10,2,DKI4
2017-02-18,68.0,29.0,45.0,36.0,13.0,68.0,PM10,2,DKI1
2017-02-19,78.0,31.0,80.0,47.0,11.0,80.0,CO,2,DKI5
2017-02-20,60.0,31.0,52.0,36.0,11.0,60.0,PM10,2,DKI3
2017-02-21,57.0,31.0,70.0,65.0,20.0,70.0,CO,2,DKI5
2017-02-22,58.0,34.0,40.0,130.0,21.0,130.0,O3,3,DKI2
2017-02-23,54.0,32.0,41.0,114.0,16.0,114.0,O3,3,DKI4
2017-02-24,74.0,40.0,50.0,106.0,21.0,106.0,O3,3,DKI3
2017-02-25,51.0,31.0,43.0,90.0,26.0,90.0,O3,2,DKI2
2017-02-26,59.0,31.0,44.0,123.0,14.0,123.0,O3,3,DKI3
2017-02-27,36.0,31.0,39.0,81.0,13.0,81.0,O3,2,DKI3
2017-02-28,64.0,31.0,46.0,98.0,16.0,98.0,O3,2,DKI3
2017-03-01,58.0,32.0,41.0,83.0,18.0,83.0,O3,2,DKI3
2017-03-02,64.0,35.0,44.0,75.0,18.0,75.0,O3,2,DKI3
2017-03-03,60.0,31.0,54.0,66.0,19.0,66.0,O3,2,DKI3
2017-03-04,43.0,31.0,43.0,112.0,12.0,112.0,O3,3,DKI3
2017-03-05,60.0,32.0,41.0,107.0,16.0,107.0,O3,3,DKI3
2017-03-06,52.0,32.0,38.0,63.0,12.0,63.0,O3,2,DKI3
2017-03-07,52.0,32.0,37.0,69.0,15.0,69.0,O3,2,DKI3
2017-03-08,40.0,32.0,40.0,84.0,26.0,84.0,O3,2,DKI1
2017-03-09,53.0,33.0,34.0,119.0,24.0,119.0,O3,3,DKI2
2017-03-10,77.0,52.0,51.0,81.0,22.0,81.0,O3,2,DKI3
2017-03-11,66.0,32.0,45.0,120.0,18.0,120.0,O3,3,DKI3
2017-03-12,75.0,32.0,48.0,84.0,17.0,84.0,O3,2,DKI3
2017-03-13,72.0,32.0,35.0,81.0,24.0,81.0,O3,2,DKI2
2017-03-14,71.0,34.0,33.0,74.0,25.0,74.0,O3,2,DKI2
2017-03-15,61.0,33.0,34.0,40.0,17.0,61.0,PM10,2,DKI3
2017-03-16,51.0,34.0,31.0,136.0,12.0,136.0,O3,3,DKI2
2017-03-17,94.0,38.0,40.0,99.0,24.0,99.0,O3,2,DKI5
2017-03-18,55.0,32.0,51.0,64.0,23.0,64.0,O3,2,DKI2
2017-03-19,51.0,32.0,46.0,84.0,20.0,84.0,O3,2,DKI2
2017-03-20,35.0,31.0,17.0,48.0,7.0,48.0,O3,1,DKI2
2017-03-21,51.0,31.0,23.0,40.0,12.0,51.0,PM10,2,DKI1
2017-03-22,47.0,40.0,40.0,53.0,23.0,53.0,O3,2,DKI3
2017-03-23,56.0,42.0,46.0,65.0,24.0,65.0,O3,2,DKI3
2017-03-24,88.0,50.0,93.0,125.0,19.0,125.0,O3,3,DKI3
2017-03-25,66.0,43.0,39.0,73.0,15.0,73.0,O3,2,DKI3
2017-03-26,66.0,54.0,61.0,54.0,11.0,66.0,PM10,2,DKI4
2017-03-27,52.0,47.0,39.0,83.0,20.0,83.0,O3,2,DKI3
2017-03-28,72.0,47.0,68.0,85.0,16.0,85.0,O3,2,DKI2
2017-03-29,57.0,50.0,53.0,77.0,11.0,77.0,O3,2,DKI2
2017-03-30,45.0,45.0,32.0,48.0,17.0,48.0,O3,1,DKI4
2017-03-31,31.0,38.0,26.0,34.0,8.0,38.0,SO2,1,DKI3
2017-04-01,48.0,43.0,28.0,110.0,10.0,110.0,O3,3,DKI2
2017-04-02,51.0,39.0,45.0,96.0,16.0,96.0,O3,2,DKI2
2017-04-03,37.0,41.0,37.0,61.0,24.0,61.0,O3,2,DKI4
2017-04-04,47.0,32.0,41.0,150.0,19.0,150.0,O3,3,DKI2
2017-04-05,53.0,33.0,38.0,51.0,15.0,53.0,PM10,2,DKI4
2017-04-06,33.0,33.0,26.0,28.0,6.0,33.0,PM10,1,DKI1
2017-04-07,40.0,33.0,17.0,57.0,14.0,57.0,O3,2,DKI1
2017-04-08,23.0,32.0,17.0,38.0,6.0,38.0,O3,1,DKI1
2017-04-09,30.0,33.0,21.0,31.0,13.0,33.0,SO2,1,DKI3
2017-04-10,65.0,35.0,42.0,113.0,21.0,113.0,O3,3,DKI2
2017-04-11,66.0,36.0,23.0,132.0,29.0,132.0,O3,3,DKI2
2017-04-12,52.0,34.0,26.0,110.0,17.0,110.0,O3,3,DKI3
2017-04-13,56.0,34.0,47.0,108.0,14.0,108.0,O3,3,DKI3
2017-04-14,55.0,34.0,33.0,81.0,21.0,81.0,O3,2,DKI3
2017-04-15,71.0,37.0,36.0,82.0,11.0,82.0,O3,2,DKI3
2017-04-16,73.0,34.0,53.0,91.0,26.0,91.0,O3,2,DKI3
2017-04-17,83.0,54.0,56.0,92.0,15.0,92.0,O3,2,DKI3
2017-04-18,84.0,35.0,62.0,113.0,22.0,113.0,O3,3,DKI2
2017-04-19,73.0,38.0,60.0,139.0,16.0,139.0,O3,3,DKI5
2017-04-20,65.0,45.0,57.0,140.0,20.0,140.0,O3,3,DKI2
2017-04-21,63.0,36.0,38.0,127.0,14.0,127.0,O3,3,DKI5
2017-04-22,71.0,34.0,57.0,88.0,20.0,88.0,O3,2,DKI3
2017-04-23,55.0,35.0,61.0,123.0,15.0,123.0,O3,3,DKI3
2017-04-24,70.0,36.0,39.0,95.0,19.0,95.0,O3,2,DKI3
2017-04-25,93.0,38.0,70.0,82.0,18.0,93.0,PM10,2,DKI4
2017-04-26,57.0,34.0,18.0,57.0,11.0,57.0,PM10,2,DKI4
2017-04-27,66.0,34.0,35.0,82.0,25.0,82.0,O3,2,DKI1
2017-04-28,56.0,35.0,28.0,88.0,24.0,88.0,O3,2,DKI2
2017-04-29,54.0,40.0,17.0,48.0,14.0,54.0,PM10,2,DKI4
2017-04-30,63.0,43.0,18.0,139.0,14.0,139.0,O3,3,DKI2
2017-05-01,68.0,43.0,20.0,104.0,17.0,104.0,O3,3,DKI5
2017-05-02,62.0,39.0,27.0,85.0,31.0,85.0,O3,2,DKI3
2017-05-03,62.0,41.0,34.0,112.0,18.0,112.0,O3,3,DKI3
2017-05-04,55.0,42.0,22.0,96.0,23.0,96.0,O3,2,DKI5
2017-05-05,56.0,42.0,23.0,94.0,16.0,94.0,O3,2,DKI3
2017-05-06,56.0,48.0,22.0,71.0,20.0,71.0,O3,2,DKI3
2017-05-07,53.0,40.0,26.0,74.0,15.0,74.0,O3,2,DKI3
2017-05-08,55.0,41.0,27.0,83.0,20.0,83.0,O3,2,DKI3
2017-05-09,69.0,42.0,30.0,77.0,20.0,77.0,O3,2,DKI3
2017-05-10,80.0,41.0,28.0,61.0,17.0,80.0,PM10,2,DKI4
2017-05-11,82.0,44.0,50.0,125.0,20.0,125.0,O3,3,DKI2
2017-05-12,87.0,42.0,50.0,117.0,19.0,117.0,O3,3,DKI3
2017-05-13,70.0,42.0,39.0,105.0,14.0,105.0,O3,3,DKI3
2017-05-14,71.0,41.0,38.0,92.0,22.0,92.0,O3,2,DKI3
2017-05-15,85.0,46.0,41.0,115.0,16.0,115.0,O3,3,DKI3
2017-05-16,88.0,44.0,41.0,108.0,15.0,108.0,O3,3,DKI3
2017-05-17,102.0,44.0,46.0,93.0,19.0,102.0,PM10,3,DKI4
2017-05-18,76.0,42.0,37.0,124.0,13.0,124.0,O3,3,DKI5
2017-05-19,97.0,44.0,61.0,126.0,18.0,126.0,O3,3,DKI5
2017-05-20,91.0,44.0,49.0,111.0,17.0,111.0,O3,3,DKI3
2017-05-21,80.0,46.0,33.0,89.0,15.0,89.0,O3,2,DKI3
2017-05-22,65.0,45.0,36.0,98.0,13.0,98.0,O3,2,DKI3
2017-05-23,70.0,44.0,36.0,109.0,16.0,109.0,O3,3,DKI5
2017-05-24,82.0,44.0,40.0,102.0,16.0,102.0,O3,3,DKI3
2017-05-25,95.0,44.0,38.0,91.0,17.0,95.0,PM10,2,DKI4
2017-05-26,83.0,45.0,46.0,151.0,14.0,151.0,O3,3,DKI2
2017-05-27,107.0,46.0,44.0,164.0,18.0,164.0,O3,3,DKI3
2017-05-28,63.0,46.0,33.0,79.0,13.0,79.0,O3,2,DKI3
2017-05-29,63.0,43.0,34.0,62.0,10.0,63.0,PM10,2,DKI4
2017-05-30,62.0,48.0,40.0,52.0,15.0,62.0,PM10,2,DKI4
2017-05-31,56.0,45.0,31.0,56.0,15.0,56.0,PM10,2,DKI1
2017-06-01,41.0,41.0,29.0,37.0,11.0,41.0,PM10,1,DKI1
2017-06-02,61.0,43.0,43.0,79.0,15.0,79.0,O3,2,DKI3
2017-06-03,81.0,45.0,43.0,105.0,11.0,105.0,O3,3,DKI3
2017-06-04,80.0,47.0,41.0,95.0,17.0,95.0,O3,2,DKI3
2017-06-05,82.0,50.0,45.0,98.0,17.0,98.0,O3,2,DKI3
2017-06-06,53.0,44.0,37.0,84.0,15.0,84.0,O3,2,DKI3
2017-06-07,60.0,48.0,36.0,95.0,14.0,95.0,O3,2,DKI3
2017-06-08,68.0,49.0,32.0,59.0,16.0,68.0,PM10,2,DKI4
2017-06-09,69.0,47.0,32.0,75.0,16.0,75.0,O3,2,DKI3
2017-06-10,73.0,46.0,38.0,86.0,16.0,86.0,O3,2,DKI3
2017-06-11,104.0,46.0,41.0,78.0,16.0,104.0,PM10,3,DKI3
2017-06-12,67.0,47.0,33.0,79.0,14.0,79.0,O3,2,DKI3
2017-06-13,84.0,46.0,46.0,90.0,17.0,90.0,O3,2,DKI5
2017-06-14,55.0,44.0,34.0,96.0,19.0,96.0,O3,2,DKI3
2017-06-15,74.0,47.0,35.0,72.0,14.0,74.0,PM10,2,DKI4
2017-06-16,74.0,47.0,38.0,46.0,15.0,74.0,PM10,2,DKI4
2017-06-17,67.0,48.0,31.0,85.0,16.0,85.0,O3,2,DKI3
2017-06-18,55.0,44.0,38.0,93.0,14.0,93.0,O3,2,DKI2
2017-06-19,65.0,47.0,35.0,120.0,15.0,120.0,O3,3,DKI2
2017-06-20,66.0,49.0,37.0,140.0,14.0,140.0,O3,3,DKI2
2017-06-21,78.0,48.0,51.0,83.0,15.0,83.0,O3,2,DKI3
2017-06-22,91.0,48.0,73.0,71.0,22.0,91.0,PM10,2,DKI4
2017-06-23,109.0,46.0,47.0,70.0,17.0,109.0,PM10,3,DKI4
2017-06-24,60.0,46.0,33.0,48.0,9.0,60.0,PM10,2,DKI4
2017-06-25,66.0,47.0,56.0,49.0,10.0,66.0,PM10,2,DKI4
2017-06-26,23.0,44.0,26.0,43.0,4.0,44.0,SO2,1,DKI4
2017-06-27,20.0,44.0,24.0,51.0,5.0,51.0,O3,2,DKI3
2017-06-28,57.0,44.0,53.0,68.0,14.0,68.0,O3,2,DKI3
2017-06-29,42.0,44.0,30.0,73.0,10.0,73.0,O3,2,DKI3
2017-06-30,29.0,44.0,25.0,63.0,6.0,63.0,O3,2,DKI2
2017-07-01,41.0,44.0,42.0,69.0,12.0,69.0,O3,2,DKI3
2017-07-02,57.0,47.0,28.0,62.0,10.0,62.0,O3,2,DKI3
2017-07-03,51.0,46.0,28.0,60.0,10.0,60.0,O3,2,DKI3
2017-07-04,65.0,47.0,31.0,85.0,11.0,85.0,O3,2,DKI3
2017-07-05,70.0,47.0,29.0,86.0,14.0,86.0,O3,2,DKI5
2017-07-06,59.0,49.0,33.0,93.0,18.0,93.0,O3,2,DKI3
2017-07-07,118.0,49.0,45.0,143.0,18.0,143.0,O3,3,DKI2
2017-07-08,98.0,48.0,70.0,108.0,25.0,108.0,O3,3,DKI2
2017-07-09,62.0,47.0,33.0,93.0,11.0,93.0,O3,2,DKI5
2017-07-10,48.0,47.0,33.0,73.0,11.0,73.0,O3,2,DKI2
2017-07-11,61.0,50.0,19.0,74.0,17.0,74.0,O3,2,DKI3
2017-07-12,53.0,50.0,19.0,92.0,16.0,92.0,O3,2,DKI2
2017-07-13,57.0,50.0,39.0,123.0,18.0,123.0,O3,3,DKI3
2017-07-14,78.0,51.0,39.0,143.0,15.0,143.0,O3,3,DKI3
2017-07-15,73.0,49.0,52.0,72.0,19.0,73.0,PM10,2,DKI2
2017-07-16,73.0,49.0,44.0,94.0,19.0,94.0,O3,2,DKI3
2017-07-17,70.0,50.0,35.0,120.0,14.0,120.0,O3,3,DKI2
2017-07-18,94.0,51.0,48.0,114.0,21.0,114.0,O3,3,DKI3
2017-07-19,89.0,51.0,41.0,153.0,19.0,153.0,O3,3,DKI5
2017-07-20,76.0,49.0,39.0,122.0,19.0,122.0,O3,3,DKI3
2017-07-21,66.0,48.0,32.0,145.0,21.0,145.0,O3,3,DKI2
2017-07-22,71.0,50.0,39.0,155.0,19.0,155.0,O3,3,DKI3
2017-07-23,67.0,49.0,33.0,91.0,14.0,91.0,O3,2,DKI3
2017-07-24,75.0,50.0,40.0,94.0,19.0,94.0,O3,2,DKI5
2017-07-25,71.0,50.0,35.0,108.0,17.0,108.0,O3,3,DKI3
2017-07-26,70.0,51.0,42.0,94.0,18.0,94.0,O3,2,DKI3
2017-07-27,65.0,50.0,38.0,118.0,15.0,118.0,O3,3,DKI5
2017-07-28,58.0,50.0,35.0,94.0,15.0,94.0,O3,2,DKI3
2017-07-29,50.0,50.0,31.0,71.0,12.0,71.0,O3,2,DKI3
2017-07-30,61.0,37.0,38.0,88.0,17.0,88.0,O3,2,DKI5
2017-07-31,53.0,30.0,32.0,123.0,12.0,123.0,O3,3,DKI2
2017-08-01,64.0,51.0,34.0,76.0,18.0,76.0,O3,2,DKI2
2017-08-02,58.0,51.0,35.0,94.0,15.0,94.0,O3,2,DKI3
2017-08-03,54.0,51.0,33.0,107.0,11.0,107.0,O3,3,DKI5
2017-08-04,64.0,51.0,35.0,104.0,14.0,104.0,O3,3,DKI3
2017-08-05,79.0,51.0,37.0,94.0,15.0,94.0,O3,2,DKI3
2017-08-06,81.0,51.0,39.0,116.0,13.0,116.0,O3,3,DKI3
2017-08-07,85.0,50.0,40.0,94.0,15.0,94.0,O3,2,DKI3
2017-08-08,74.0,51.0,38.0,133.0,15.0,133.0,O3,3,DKI3
2017-08-09,68.0,51.0,39.0,153.0,17.0,153.0,O3,3,DKI2
2017-08-10,58.0,50.0,32.0,107.0,18.0,107.0,O3,3,DKI3
2017-08-11,61.0,50.0,33.0,128.0,14.0,128.0,O3,3,DKI3
2017-08-12,72.0,51.0,33.0,97.0,14.0,97.0,O3,2,DKI3
2017-08-13,69.0,51.0,28.0,101.0,9.0,101.0,O3,3,DKI3
2017-08-14,80.0,51.0,35.0,118.0,18.0,118.0,O3,3,DKI1
2017-08-15,88.0,50.0,38.0,120.0,23.0,120.0,O3,3,DKI3
2017-08-16,66.0,51.0,34.0,134.0,16.0,134.0,O3,3,DKI3
2017-08-17,72.0,51.0,35.0,125.0,15.0,125.0,O3,3,DKI3
2017-08-18,73.0,51.0,34.0,129.0,10.0,129.0,O3,3,DKI3
2017-08-19,60.0,51.0,31.0,81.0,11.0,81.0,O3,2,DKI3
2017-08-20,58.0,50.0,30.0,88.0,6.0,88.0,O3,2,DKI5
2017-08-21,86.0,51.0,32.0,90.0,8.0,90.0,O3,2,DKI3
2017-08-22,92.0,51.0,42.0,137.0,10.0,137.0,O3,3,DKI3
2017-08-23,101.0,52.0,42.0,99.0,10.0,101.0,PM10,3,DKI4
2017-08-24,61.0,51.0,37.0,71.0,9.0,71.0,O3,2,DKI3
2017-08-25,70.0,51.0,31.0,81.0,5.0,81.0,O3,2,DKI3
2017-08-26,71.0,52.0,37.0,71.0,9.0,71.0,PM10,2,DKI3
2017-08-27,77.0,51.0,37.0,64.0,7.0,77.0,PM10,2,DKI4
2017-08-28,66.0,51.0,35.0,55.0,7.0,66.0,PM10,2,DKI4
2017-08-29,77.0,52.0,36.0,154.0,8.0,154.0,O3,3,DKI3
2017-08-30,62.0,51.0,34.0,85.0,16.0,85.0,O3,2,DKI3
2017-08-31,74.0,51.0,31.0,82.0,11.0,82.0,O3,2,DKI3
2017-09-01,64.0,51.0,27.0,76.0,10.0,76.0,O3,2,DKI3
2017-09-02,78.0,51.0,29.0,92.0,12.0,92.0,O3,2,DKI3
2017-09-03,107.0,51.0,39.0,74.0,13.0,107.0,PM10,3,DKI4
2017-09-04,103.0,52.0,35.0,157.0,15.0,157.0,O3,3,DKI3
2017-09-05,65.0,52.0,19.0,92.0,12.0,92.0,O3,2,DKI2
2017-09-06,66.0,51.0,39.0,88.0,19.0,88.0,O3,2,DKI3
2017-09-07,68.0,51.0,37.0,74.0,16.0,74.0,O3,2,DKI3
2017-09-08,78.0,52.0,26.0,79.0,15.0,79.0,O3,2,DKI3
2017-09-09,72.0,52.0,34.0,96.0,13.0,96.0,O3,2,DKI3
2017-09-10,59.0,52.0,27.0,99.0,12.0,99.0,O3,2,DKI2
2017-09-11,65.0,51.0,29.0,95.0,18.0,95.0,O3,2,DKI1
2017-09-12,91.0,52.0,37.0,107.0,20.0,107.0,O3,3,DKI3
2017-09-13,71.0,53.0,30.0,145.0,21.0,145.0,O3,3,DKI2
2017-09-14,89.0,53.0,36.0,140.0,17.0,140.0,O3,3,DKI3
2017-09-15,93.0,52.0,31.0,144.0,23.0,144.0,O3,3,DKI3
2017-09-16,75.0,52.0,24.0,73.0,12.0,75.0,PM10,2,DKI4
2017-09-17,60.0,52.0,26.0,78.0,13.0,78.0,O3,2,DKI1
2017-09-18,66.0,52.0,25.0,72.0,11.0,72.0,O3,2,DKI3
2017-09-19,67.0,52.0,22.0,88.0,10.0,88.0,O3,2,DKI3
2017-09-20,58.0,52.0,28.0,121.0,15.0,121.0,O3,3,DKI3
2017-09-21,77.0,54.0,25.0,100.0,21.0,100.0,O3,2,DKI3
2017-09-22,68.0,52.0,26.0,161.0,12.0,161.0,O3,3,DKI3
2017-09-23,81.0,53.0,31.0,137.0,19.0,137.0,O3,3,DKI1
2017-09-24,73.0,54.0,26.0,103.0,16.0,103.0,O3,3,DKI2
2017-09-25,68.0,52.0,25.0,109.0,18.0,109.0,O3,3,DKI3
2017-09-26,75.0,51.0,30.0,77.0,17.0,77.0,O3,2,DKI3
2017-09-27,62.0,51.0,27.0,51.0,15.0,62.0,PM10,2,DKI5
2017-09-28,62.0,51.0,52.0,121.0,18.0,121.0,O3,3,DKI2
2017-09-29,69.0,44.0,39.0,132.0,14.0,132.0,O3,3,DKI3
2017-09-30,56.0,52.0,39.0,76.0,17.0,76.0,O3,2,DKI3
2017-10-01,53.0,42.0,34.0,81.0,12.0,81.0,O3,2,DKI2
2017-10-02,57.0,52.0,47.0,83.0,15.0,83.0,O3,2,DKI3
2017-10-03,58.0,52.0,43.0,84.0,20.0,84.0,O3,2,DKI3
2017-10-04,56.0,52.0,41.0,108.0,22.0,108.0,O3,3,DKI3
2017-10-05,69.0,52.0,40.0,77.0,17.0,77.0,O3,2,DKI3
2017-10-06,62.0,52.0,40.0,87.0,13.0,87.0,O3,2,DKI3
2017-10-07,71.0,52.0,39.0,134.0,14.0,134.0,O3,3,DKI3
2017-10-08,66.0,52.0,19.0,97.0,14.0,97.0,O3,2,DKI3
2017-10-09,72.0,52.0,38.0,79.0,15.0,79.0,O3,2,DKI5
2017-10-10,71.0,51.0,40.0,82.0,24.0,82.0,O3,2,DKI4
2017-10-11,67.0,52.0,40.0,107.0,22.0,107.0,O3,3,DKI5
2017-10-12,77.0,52.0,39.0,103.0,23.0,103.0,O3,3,DKI5
2017-10-13,58.0,52.0,39.0,131.0,24.0,131.0,O3,3,DKI5
2017-10-14,52.0,53.0,32.0,107.0,19.0,107.0,O3,3,DKI1
2017-10-15,61.0,53.0,30.0,103.0,11.0,103.0,O3,3,DKI5
2017-10-16,44.0,53.0,31.0,84.0,18.0,84.0,O3,2,DKI2
2017-10-17,52.0,52.0,47.0,134.0,18.0,134.0,O3,3,DKI2
2017-10-18,61.0,53.0,31.0,123.0,16.0,123.0,O3,3,DKI5
2017-10-19,57.0,52.0,44.0,86.0,20.0,86.0,O3,2,DKI4
2017-10-20,51.0,52.0,43.0,168.0,22.0,168.0,O3,3,DKI5
2017-10-21,84.0,53.0,53.0,128.0,27.0,128.0,O3,3,DKI5
2017-10-22,67.0,53.0,39.0,86.0,14.0,86.0,O3,2,DKI5
2017-10-23,66.0,52.0,37.0,89.0,15.0,89.0,O3,2,DKI5
2017-10-24,53.0,52.0,49.0,110.0,28.0,110.0,O3,3,DKI4
2017-10-25,55.0,52.0,38.0,93.0,19.0,93.0,O3,2,DKI4
2017-10-26,61.0,53.0,32.0,68.0,17.0,68.0,O3,2,DKI2
2017-10-27,56.0,53.0,33.0,126.0,14.0,126.0,O3,3,DKI5
2017-10-28,73.0,52.0,37.0,87.0,19.0,87.0,O3,2,DKI5
2017-10-29,80.0,52.0,52.0,90.0,20.0,90.0,O3,2,DKI5
2017-10-30,74.0,52.0,39.0,95.0,20.0,95.0,O3,2,DKI5
2017-10-31,57.0,52.0,32.0,119.0,16.0,119.0,O3,3,DKI3
2017-11-01,59.0,53.0,33.0,144.0,15.0,144.0,O3,3,DKI5
2017-11-02,83.0,54.0,37.0,138.0,18.0,138.0,O3,3,DKI2
2017-11-03,65.0,53.0,32.0,160.0,15.0,160.0,O3,3,DKI5
2017-11-04,66.0,53.0,34.0,91.0,24.0,91.0,O3,2,DKI5
2017-11-05,72.0,53.0,43.0,81.0,18.0,81.0,O3,2,DKI5
2017-11-06,54.0,53.0,32.0,62.0,12.0,62.0,O3,2,DKI5
2017-11-07,51.0,53.0,31.0,56.0,11.0,56.0,O3,2,DKI3
2017-11-08,57.0,53.0,47.0,65.0,20.0,65.0,O3,2,DKI5
2017-11-09,59.0,53.0,34.0,75.0,16.0,75.0,O3,2,DKI2
2017-11-10,52.0,53.0,45.0,106.0,18.0,106.0,O3,3,DKI4
2017-11-11,58.0,53.0,35.0,150.0,19.0,150.0,O3,3,DKI1
2017-11-12,51.0,52.0,33.0,99.0,12.0,99.0,O3,2,DKI4
2017-11-13,51.0,53.0,37.0,66.0,19.0,66.0,O3,2,DKI2
2017-11-14,58.0,53.0,42.0,99.0,22.0,99.0,O3,2,DKI3
2017-11-15,48.0,53.0,32.0,121.0,29.0,121.0,O3,3,DKI3
2017-11-16,72.0,54.0,30.0,125.0,19.0,125.0,O3,3,DKI1
2017-11-17,57.0,54.0,57.0,126.0,26.0,126.0,O3,3,DKI4
2017-11-18,60.0,55.0,31.0,110.0,16.0,110.0,O3,3,DKI5
2017-11-19,56.0,53.0,36.0,85.0,16.0,85.0,O3,2,DKI5
2017-11-20,55.0,54.0,34.0,128.0,12.0,128.0,O3,3,DKI1
2017-11-21,59.0,54.0,35.0,153.0,15.0,153.0,O3,3,DKI5
2017-11-22,65.0,54.0,41.0,117.0,23.0,117.0,O3,3,DKI4
2017-11-23,70.0,55.0,48.0,71.0,20.0,71.0,O3,2,DKI2
2017-11-24,40.0,53.0,29.0,42.0,18.0,53.0,SO2,2,DKI2
2017-11-25,40.0,53.0,30.0,38.0,7.0,53.0,SO2,2,DKI2
2017-11-26,28.0,53.0,25.0,37.0,6.0,53.0,SO2,2,DKI2
2017-11-27,20.0,53.0,26.0,37.0,7.0,53.0,SO2,2,DKI2
2017-11-28,19.0,53.0,26.0,33.0,7.0,53.0,SO2,2,DKI2
2017-11-29,25.0,53.0,25.0,37.0,15.0,53.0,SO2,2,DKI2
2017-11-30,29.0,53.0,32.0,43.0,13.0,53.0,SO2,2,DKI2
2017-12-01,27.0,49.0,23.0,33.0,8.0,49.0,SO2,1,DKI2
2017-12-02,39.0,49.0,30.0,32.0,7.0,49.0,SO2,1,DKI2
2017-12-03,39.0,49.0,31.0,43.0,7.0,49.0,SO2,1,DKI2
2017-12-04,30.0,50.0,25.0,43.0,5.0,50.0,SO2,1,DKI2
