tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2015-03-21,52.0,14.0,30.0,92.0,16.0,92.0,O3,2,DKI3
2015-03-22,63.0,16.0,36.0,113.0,17.0,113.0,O3,3,DKI3
2015-03-23,53.0,17.0,33.0,155.0,28.0,155.0,O3,3,DKI5
2015-03-24,76.0,17.0,46.0,94.0,20.0,94.0,O3,2,DKI3
2015-03-25,75.0,21.0,44.0,57.0,20.0,75.0,PM10,2,DKI4
2015-03-26,66.0,15.0,43.0,62.0,21.0,66.0,PM10,2,DKI2
2015-03-27,67.0,17.0,58.0,83.0,20.0,83.0,O3,2,DKI3
2015-03-28,68.0,17.0,33.0,77.0,17.0,77.0,O3,2,DKI3
2015-03-29,78.0,15.0,53.0,74.0,12.0,78.0,PM10,2,DKI4
2015-03-30,69.0,14.0,47.0,76.0,17.0,76.0,O3,2,DKI3
2015-03-31,80.0,17.0,29.0,72.0,18.0,80.0,PM10,2,DKI4
2015-04-01,65.0,19.0,37.0,80.0,21.0,80.0,O3,2,DKI2
2015-04-02,67.0,13.0,45.0,88.0,22.0,88.0,O3,2,DKI2
2015-04-03,51.0,14.0,50.0,54.0,17.0,54.0,O3,2,DKI3
2015-04-04,75.0,18.0,52.0,108.0,21.0,108.0,O3,3,DKI2
2015-04-05,75.0,19.0,45.0,77.0,23.0,77.0,O3,2,DKI5
2015-04-06,71.0,17.0,41.0,61.0,20.0,71.0,PM10,2,DKI4
2015-04-07,57.0,17.0,29.0,33.0,12.0,57.0,PM10,2,DKI4
2015-04-08,65.0,15.0,46.0,86.0,19.0,86.0,O3,2,DKI2
2015-04-09,69.0,14.0,42.0,86.0,23.0,86.0,O3,2,DKI2
2015-04-10,87.0,18.0,64.0,87.0,39.0,87.0,PM10,2,DKI3
2015-04-11,59.0,17.0,36.0,62.0,15.0,62.0,O3,2,DKI2
2015-04-12,62.0,22.0,35.0,88.0,25.0,88.0,O3,2,DKI3
2015-04-13,74.0,21.0,35.0,65.0,17.0,74.0,PM10,2,DKI1
2015-04-14,74.0,22.0,54.0,67.0,30.0,74.0,PM10,2,DKI4
2015-04-15,64.0,17.0,37.0,83.0,19.0,83.0,O3,2,DKI3
2015-04-16,73.0,18.0,36.0,87.0,21.0,87.0,O3,2,DKI3
2015-04-17,64.0,18.0,37.0,54.0,16.0,64.0,PM10,2,DKI2
2015-04-18,84.0,22.0,47.0,74.0,19.0,84.0,PM10,2,DKI4
2015-04-19,83.0,18.0,48.0,111.0,21.0,111.0,O3,3,DKI2
2015-04-20,61.0,22.0,42.0,98.0,21.0,98.0,O3,2,DKI1
2015-04-21,76.0,25.0,45.0,101.0,30.0,101.0,O3,3,DKI3
2015-04-22,71.0,17.0,36.0,119.0,19.0,119.0,O3,3,DKI3
2015-04-23,40.0,16.0,26.0,46.0,10.0,46.0,O3,1,DKI1
2015-04-24,34.0,15.0,28.0,39.0,7.0,39.0,O3,1,DKI1
2015-04-25,32.0,15.0,30.0,40.0,14.0,40.0,O3,1,DKI1
2015-04-26,53.0,16.0,39.0,43.0,16.0,53.0,PM10,2,DKI2
2015-04-27,53.0,16.0,47.0,67.0,9.0,67.0,O3,2,DKI4
2015-04-28,46.0,15.0,28.0,42.0,12.0,46.0,PM10,1,DKI4
2015-04-29,50.0,15.0,27.0,42.0,12.0,50.0,PM10,1,DKI4
2015-04-30,40.0,15.0,28.0,51.0,16.0,51.0,O3,2,DKI2
2015-05-01,57.0,17.0,33.0,105.0,20.0,105.0,O3,3,DKI2
2015-05-02,82.0,19.0,53.0,99.0,16.0,99.0,O3,2,DKI2
2015-05-03,65.0,21.0,35.0,96.0,22.0,96.0,O3,2,DKI3
2015-05-04,55.0,19.0,43.0,71.0,16.0,71.0,O3,2,DKI4
2015-05-05,73.0,22.0,61.0,62.0,23.0,73.0,PM10,2,DKI2
2015-05-06,79.0,19.0,45.0,48.0,22.0,79.0,PM10,2,DKI2
2015-05-07,59.0,18.0,29.0,67.0,15.0,67.0,O3,2,DKI3
2015-05-08,72.0,22.0,27.0,53.0,15.0,72.0,PM10,2,DKI4
2015-05-09,83.0,15.0,40.0,83.0,16.0,83.0,PM10,2,DKI2
2015-05-10,57.0,19.0,28.0,76.0,19.0,76.0,O3,2,DKI2
2015-05-11,65.0,23.0,28.0,47.0,30.0,65.0,PM10,2,DKI4
2015-05-12,77.0,20.0,42.0,57.0,16.0,77.0,PM10,2,DKI2
2015-05-13,75.0,24.0,33.0,63.0,43.0,75.0,PM10,2,DKI4
2015-05-14,67.0,18.0,28.0,61.0,22.0,67.0,PM10,2,DKI4
2015-05-15,60.0,17.0,38.0,53.0,63.0,63.0,NO2,2,DKI5
2015-05-16,68.0,17.0,46.0,92.0,17.0,92.0,O3,2,DKI4
2015-05-17,67.0,17.0,37.0,66.0,42.0,67.0,PM10,2,DKI4
2015-05-18,77.0,18.0,32.0,77.0,30.0,77.0,PM10,2,DKI3
2015-05-19,84.0,18.0,31.0,105.0,19.0,105.0,O3,3,DKI3
2015-05-20,83.0,18.0,30.0,97.0,22.0,97.0,O3,2,DKI3
2015-05-21,87.0,18.0,32.0,84.0,19.0,87.0,PM10,2,DKI4
2015-05-22,85.0,19.0,27.0,90.0,17.0,90.0,O3,2,DKI5
2015-05-23,93.0,22.0,36.0,90.0,18.0,93.0,PM10,2,DKI4
2015-05-24,87.0,24.0,34.0,77.0,17.0,87.0,PM10,2,DKI4
2015-05-25,83.0,20.0,29.0,83.0,14.0,83.0,PM10,2,DKI3
2015-05-26,78.0,19.0,41.0,85.0,17.0,85.0,O3,2,DKI3
2015-05-27,96.0,20.0,32.0,74.0,16.0,96.0,PM10,2,DKI4
2015-05-28,69.0,20.0,24.0,37.0,11.0,69.0,PM10,2,DKI4
2015-05-29,64.0,20.0,30.0,64.0,22.0,64.0,PM10,2,DKI1
2015-05-30,74.0,20.0,36.0,70.0,18.0,74.0,PM10,2,DKI2
2015-05-31,70.0,20.0,53.0,83.0,14.0,83.0,O3,2,DKI3
2015-06-01,74.0,20.0,35.0,53.0,17.0,74.0,PM10,2,DKI2
2015-06-02,89.0,20.0,45.0,77.0,17.0,89.0,PM10,2,DKI4
2015-06-03,61.0,19.0,30.0,84.0,16.0,84.0,O3,2,DKI3
2015-06-04,79.0,19.0,42.0,60.0,12.0,79.0,PM10,2,DKI4
2015-06-05,63.0,21.0,31.0,51.0,16.0,63.0,PM10,2,DKI4
2015-06-06,79.0,25.0,42.0,60.0,22.0,79.0,PM10,2,DKI4
2015-06-07,86.0,22.0,37.0,65.0,16.0,86.0,PM10,2,DKI4
2015-06-08,85.0,21.0,45.0,54.0,15.0,85.0,PM10,2,DKI4
2015-06-09,91.0,21.0,43.0,51.0,18.0,91.0,PM10,2,DKI4
2015-06-10,78.0,27.0,49.0,93.0,21.0,93.0,O3,2,DKI5
2015-06-11,71.0,19.0,44.0,90.0,28.0,90.0,O3,2,DKI3
2015-06-12,86.0,24.0,43.0,107.0,19.0,107.0,O3,3,DKI2
2015-06-13,81.0,30.0,39.0,94.0,32.0,94.0,O3,2,DKI5
2015-06-14,89.0,30.0,37.0,113.0,22.0,113.0,O3,3,DKI3
2015-06-15,85.0,28.0,36.0,108.0,26.0,108.0,O3,3,DKI3
2015-06-16,92.0,32.0,47.0,115.0,29.0,115.0,O3,3,DKI3
2015-06-17,115.0,37.0,48.0,78.0,25.0,115.0,PM10,3,DKI4
2015-06-18,83.0,34.0,29.0,80.0,19.0,83.0,PM10,2,DKI4
2015-06-19,79.0,32.0,30.0,87.0,28.0,87.0,O3,2,DKI2
2015-06-20,79.0,37.0,34.0,77.0,25.0,79.0,PM10,2,DKI4
2015-06-21,92.0,31.0,28.0,99.0,17.0,99.0,O3,2,DKI2
2015-06-22,98.0,26.0,31.0,97.0,20.0,98.0,PM10,2,DKI4
2015-06-23,109.0,30.0,32.0,98.0,30.0,109.0,PM10,3,DKI4
2015-06-24,86.0,34.0,34.0,94.0,29.0,94.0,O3,2,DKI3
2015-06-25,101.0,33.0,38.0,72.0,23.0,101.0,PM10,3,DKI5
2015-06-26,114.0,34.0,31.0,67.0,18.0,114.0,PM10,3,DKI5
2015-06-27,105.0,33.0,34.0,61.0,12.0,105.0,PM10,3,DKI5
2015-06-28,72.0,26.0,26.0,84.0,15.0,84.0,O3,2,DKI2
2015-06-29,94.0,28.0,35.0,101.0,22.0,101.0,O3,3,DKI4
2015-06-30,95.0,31.0,33.0,101.0,22.0,101.0,O3,3,DKI3
2015-07-01,83.0,32.0,30.0,86.0,24.0,86.0,O3,2,DKI4
2015-07-02,86.0,34.0,37.0,93.0,21.0,93.0,O3,2,DKI4
2015-07-03,75.0,35.0,31.0,99.0,19.0,99.0,O3,2,DKI5
2015-07-04,77.0,40.0,22.0,94.0,22.0,94.0,O3,2,DKI3
2015-07-05,114.0,35.0,52.0,87.0,20.0,114.0,PM10,3,DKI5
2015-07-06,84.0,34.0,25.0,95.0,21.0,95.0,O3,2,DKI3
2015-07-07,83.0,37.0,27.0,123.0,27.0,123.0,O3,3,DKI3
2015-07-08,81.0,33.0,26.0,109.0,21.0,109.0,O3,3,DKI3
2015-07-09,81.0,32.0,21.0,95.0,22.0,95.0,O3,2,DKI3
2015-07-10,73.0,35.0,27.0,86.0,27.0,86.0,O3,2,DKI3
2015-07-11,70.0,47.0,26.0,77.0,15.0,77.0,O3,2,DKI3
2015-07-12,63.0,29.0,23.0,64.0,13.0,64.0,O3,2,DKI3
2015-07-13,60.0,31.0,23.0,54.0,11.0,60.0,PM10,2,DKI5
2015-07-14,70.0,33.0,25.0,53.0,12.0,70.0,PM10,2,DKI4
2015-07-15,60.0,32.0,25.0,39.0,12.0,60.0,PM10,2,DKI5
2015-07-16,55.0,31.0,21.0,45.0,9.0,55.0,PM10,2,DKI4
2015-07-17,56.0,31.0,31.0,44.0,8.0,56.0,PM10,2,DKI4
2015-07-18,52.0,30.0,22.0,58.0,8.0,58.0,O3,2,DKI3
2015-07-19,54.0,29.0,21.0,56.0,8.0,56.0,O3,2,DKI3
2015-07-20,55.0,30.0,22.0,61.0,9.0,61.0,O3,2,DKI3
2015-07-21,72.0,30.0,22.0,64.0,9.0,72.0,PM10,2,DKI4
2015-07-22,62.0,27.0,22.0,61.0,10.0,62.0,PM10,2,DKI4
2015-07-23,63.0,28.0,30.0,56.0,11.0,63.0,PM10,2,DKI4
2015-07-24,59.0,29.0,23.0,53.0,10.0,59.0,PM10,2,DKI4
2015-07-25,66.0,32.0,24.0,79.0,12.0,79.0,O3,2,DKI3
2015-07-26,110.0,28.0,27.0,80.0,30.0,110.0,PM10,3,DKI4
2015-07-27,69.0,27.0,26.0,82.0,17.0,82.0,O3,2,DKI3
2015-07-28,65.0,34.0,26.0,66.0,16.0,66.0,O3,2,DKI3
2015-07-29,71.0,33.0,26.0,54.0,17.0,71.0,PM10,2,DKI4
2015-07-30,80.0,33.0,28.0,73.0,15.0,80.0,PM10,2,DKI4
2015-07-31,79.0,32.0,27.0,82.0,22.0,82.0,O3,2,DKI3
2015-08-01,81.0,32.0,29.0,91.0,20.0,91.0,O3,2,DKI3
2015-08-02,86.0,27.0,28.0,94.0,15.0,94.0,O3,2,DKI3
2015-08-03,67.0,35.0,25.0,69.0,17.0,69.0,O3,2,DKI3
2015-08-04,101.0,38.0,37.0,86.0,24.0,101.0,PM10,3,DKI4
2015-08-05,91.0,35.0,21.0,73.0,20.0,91.0,PM10,2,DKI4
2015-08-06,86.0,34.0,24.0,84.0,19.0,86.0,PM10,2,DKI4
2015-08-07,62.0,31.0,19.0,88.0,18.0,88.0,O3,2,DKI3
2015-08-08,70.0,27.0,22.0,95.0,22.0,95.0,O3,2,DKI3
2015-08-09,76.0,30.0,31.0,71.0,20.0,76.0,PM10,2,DKI4
2015-08-10,68.0,29.0,23.0,59.0,13.0,68.0,PM10,2,DKI4
2015-08-11,75.0,29.0,24.0,74.0,15.0,75.0,PM10,2,DKI4
2015-08-12,66.0,26.0,21.0,74.0,22.0,74.0,O3,2,DKI3
2015-08-13,92.0,25.0,28.0,83.0,19.0,92.0,PM10,2,DKI4
2015-08-14,65.0,25.0,22.0,56.0,13.0,65.0,PM10,2,DKI4
2015-08-15,70.0,29.0,22.0,75.0,16.0,75.0,O3,2,DKI3
2015-08-16,69.0,27.0,20.0,68.0,11.0,69.0,PM10,2,DKI4
2015-08-17,72.0,29.0,18.0,77.0,14.0,77.0,O3,2,DKI3
2015-08-18,78.0,29.0,23.0,79.0,18.0,79.0,O3,2,DKI3
2015-08-19,88.0,29.0,24.0,82.0,16.0,88.0,PM10,2,DKI4
2015-08-20,94.0,27.0,25.0,92.0,28.0,94.0,PM10,2,DKI4
2015-08-21,79.0,29.0,22.0,98.0,22.0,98.0,O3,2,DKI3
2015-08-22,94.0,32.0,18.0,96.0,19.0,96.0,O3,2,DKI3
2015-08-23,97.0,31.0,22.0,77.0,20.0,97.0,PM10,2,DKI4
2015-08-24,87.0,33.0,24.0,84.0,21.0,87.0,PM10,2,DKI4
2015-08-25,96.0,34.0,25.0,102.0,21.0,102.0,O3,3,DKI3
2015-08-26,110.0,35.0,24.0,95.0,26.0,110.0,PM10,3,DKI4
2015-08-27,97.0,34.0,25.0,83.0,22.0,97.0,PM10,2,DKI4
2015-08-28,88.0,32.0,23.0,75.0,24.0,88.0,PM10,2,DKI4
2015-08-29,81.0,32.0,26.0,100.0,15.0,100.0,O3,2,DKI3
2015-08-30,80.0,30.0,19.0,75.0,13.0,80.0,PM10,2,DKI4
2015-08-31,69.0,31.0,19.0,105.0,24.0,105.0,O3,3,DKI2
2015-09-01,78.0,34.0,19.0,71.0,24.0,78.0,PM10,2,DKI4
2015-09-02,86.0,39.0,23.0,70.0,25.0,86.0,PM10,2,DKI4
2015-09-03,101.0,37.0,23.0,61.0,21.0,101.0,PM10,3,DKI4
2015-09-04,89.0,35.0,22.0,74.0,19.0,89.0,PM10,2,DKI4
2015-09-05,80.0,33.0,20.0,71.0,18.0,80.0,PM10,2,DKI4
2015-09-06,89.0,32.0,21.0,75.0,16.0,89.0,PM10,2,DKI4
2015-09-07,82.0,33.0,24.0,83.0,20.0,83.0,O3,2,DKI3
2015-09-08,86.0,33.0,25.0,102.0,18.0,102.0,O3,3,DKI3
2015-09-09,94.0,31.0,28.0,96.0,23.0,96.0,O3,2,DKI3
2015-09-10,71.0,35.0,35.0,99.0,24.0,99.0,O3,2,DKI3
2015-09-11,70.0,34.0,25.0,79.0,18.0,79.0,O3,2,DKI3
2015-09-12,70.0,31.0,20.0,78.0,17.0,78.0,O3,2,DKI3
2015-09-13,62.0,29.0,20.0,87.0,13.0,87.0,O3,2,DKI2
2015-09-14,70.0,33.0,17.0,114.0,24.0,114.0,O3,3,DKI2
2015-09-15,75.0,33.0,27.0,91.0,23.0,91.0,O3,2,DKI3
2015-09-16,76.0,31.0,23.0,71.0,17.0,76.0,PM10,2,DKI4
2015-09-17,96.0,33.0,24.0,80.0,16.0,96.0,PM10,2,DKI4
2015-09-18,94.0,31.0,22.0,67.0,14.0,94.0,PM10,2,DKI4
2015-09-19,100.0,33.0,23.0,68.0,17.0,100.0,PM10,2,DKI4
2015-09-20,116.0,30.0,28.0,92.0,19.0,116.0,PM10,3,DKI4
2015-09-21,112.0,32.0,27.0,120.0,22.0,120.0,O3,3,DKI3
2015-09-22,114.0,34.0,31.0,80.0,24.0,114.0,PM10,3,DKI4
2015-09-23,93.0,37.0,43.0,92.0,26.0,93.0,PM10,2,DKI4
2015-09-24,98.0,33.0,40.0,95.0,23.0,98.0,PM10,2,DKI4
2015-09-25,88.0,32.0,21.0,91.0,19.0,91.0,O3,2,DKI3
2015-09-26,77.0,34.0,28.0,68.0,18.0,77.0,PM10,2,DKI1
2015-09-27,80.0,32.0,22.0,78.0,13.0,80.0,PM10,2,DKI4
2015-09-28,76.0,30.0,25.0,94.0,19.0,94.0,O3,2,DKI3
2015-09-29,105.0,31.0,30.0,69.0,20.0,105.0,PM10,3,DKI4
2015-09-30,92.0,33.0,25.0,67.0,23.0,92.0,PM10,2,DKI4
2015-10-01,121.0,36.0,28.0,69.0,33.0,121.0,PM10,3,DKI4
2015-10-02,107.0,33.0,33.0,57.0,16.0,107.0,PM10,3,DKI4
2015-10-03,108.0,32.0,27.0,54.0,13.0,108.0,PM10,3,DKI4
2015-10-04,121.0,33.0,26.0,66.0,11.0,121.0,PM10,3,DKI4
2015-10-05,86.0,31.0,23.0,81.0,21.0,86.0,PM10,2,DKI4
2015-10-06,93.0,33.0,31.0,95.0,22.0,95.0,O3,2,DKI3
2015-10-07,78.0,30.0,31.0,97.0,25.0,97.0,O3,2,DKI3
2015-10-08,70.0,27.0,25.0,97.0,23.0,97.0,O3,2,DKI3
2015-10-09,79.0,29.0,34.0,78.0,22.0,79.0,PM10,2,DKI4
2015-10-10,80.0,31.0,36.0,69.0,18.0,80.0,PM10,2,DKI4
2015-10-11,87.0,32.0,34.0,59.0,11.0,87.0,PM10,2,DKI4
2015-10-12,80.0,32.0,26.0,92.0,21.0,92.0,O3,2,DKI3
2015-10-13,80.0,28.0,25.0,80.0,22.0,80.0,PM10,2,DKI3
2015-10-14,76.0,29.0,35.0,82.0,21.0,82.0,O3,2,DKI3
2015-10-15,89.0,32.0,30.0,75.0,19.0,89.0,PM10,2,DKI4
2015-10-16,55.0,34.0,27.0,73.0,24.0,73.0,O3,2,DKI3
2015-10-17,78.0,36.0,38.0,58.0,19.0,78.0,PM10,2,DKI5
2015-10-18,91.0,33.0,56.0,108.0,20.0,108.0,O3,3,DKI3
2015-10-19,83.0,36.0,35.0,104.0,22.0,104.0,O3,3,DKI3
2015-10-20,100.0,35.0,25.0,90.0,23.0,100.0,PM10,2,DKI4
2015-10-21,112.0,33.0,30.0,71.0,23.0,112.0,PM10,3,DKI4
2015-10-22,79.0,34.0,22.0,70.0,16.0,79.0,PM10,2,DKI4
2015-10-23,93.0,34.0,28.0,86.0,26.0,93.0,PM10,2,DKI4
2015-10-24,122.0,34.0,43.0,97.0,25.0,122.0,PM10,3,DKI4
2015-10-25,116.0,29.0,31.0,83.0,19.0,116.0,PM10,3,DKI4
2015-10-26,121.0,29.0,34.0,84.0,24.0,121.0,PM10,3,DKI4
2015-10-27,108.0,33.0,34.0,123.0,27.0,123.0,O3,3,DKI3
2015-10-28,100.0,29.0,32.0,86.0,21.0,100.0,PM10,2,DKI4
2015-10-29,93.0,30.0,34.0,94.0,24.0,94.0,O3,2,DKI3
2015-10-30,92.0,28.0,35.0,77.0,22.0,92.0,PM10,2,DKI4
2015-10-31,93.0,29.0,35.0,120.0,26.0,120.0,O3,3,DKI5
2015-11-01,103.0,28.0,28.0,119.0,19.0,119.0,O3,3,DKI3
2015-11-02,84.0,28.0,40.0,91.0,24.0,91.0,O3,2,DKI2
2015-11-03,65.0,27.0,25.0,117.0,17.0,117.0,O3,3,DKI3
2015-11-04,75.0,28.0,26.0,84.0,19.0,84.0,O3,2,DKI3
2015-11-05,89.0,28.0,34.0,89.0,19.0,89.0,PM10,2,DKI3
2015-11-06,82.0,28.0,27.0,103.0,20.0,103.0,O3,3,DKI3
2015-11-07,90.0,31.0,29.0,87.0,24.0,90.0,PM10,2,DKI4
2015-11-08,78.0,29.0,58.0,81.0,20.0,81.0,O3,2,DKI3
2015-11-09,57.0,29.0,29.0,112.0,18.0,112.0,O3,3,DKI3
2015-11-10,65.0,30.0,25.0,105.0,23.0,105.0,O3,3,DKI3
2015-11-11,90.0,30.0,31.0,91.0,25.0,91.0,O3,2,DKI2
2015-11-12,78.0,30.0,37.0,108.0,22.0,108.0,O3,3,DKI3
2015-11-13,65.0,28.0,23.0,74.0,21.0,74.0,O3,2,DKI3
2015-11-14,59.0,28.0,25.0,73.0,24.0,73.0,O3,2,DKI3
2015-11-15,73.0,28.0,37.0,64.0,15.0,73.0,PM10,2,DKI2
2015-11-16,58.0,28.0,22.0,89.0,15.0,89.0,O3,2,DKI2
2015-11-17,56.0,30.0,23.0,87.0,23.0,87.0,O3,2,DKI2
2015-11-18,74.0,31.0,32.0,71.0,18.0,74.0,PM10,2,DKI4
2015-11-19,71.0,29.0,28.0,50.0,17.0,71.0,PM10,2,DKI5
2015-11-20,74.0,29.0,30.0,81.0,20.0,81.0,O3,2,DKI3
2015-11-21,75.0,30.0,41.0,86.0,24.0,86.0,O3,2,DKI2
2015-11-22,81.0,29.0,40.0,88.0,18.0,88.0,O3,2,DKI2
2015-11-23,70.0,29.0,30.0,79.0,19.0,79.0,O3,2,DKI2
2015-11-24,72.0,29.0,33.0,77.0,16.0,77.0,O3,2,DKI2
2015-11-25,67.0,29.0,29.0,100.0,27.0,100.0,O3,2,DKI3
2015-11-26,70.0,29.0,27.0,117.0,24.0,117.0,O3,3,DKI3
2015-11-27,72.0,29.0,28.0,85.0,22.0,85.0,O3,2,DKI2
2015-11-28,107.0,21.0,54.0,143.0,24.0,143.0,O3,3,DKI5
2015-11-29,73.0,29.0,27.0,98.0,17.0,98.0,O3,2,DKI2
2015-11-30,79.0,29.0,45.0,105.0,21.0,105.0,O3,3,DKI2
2015-12-01,76.0,19.0,37.0,106.0,28.0,106.0,O3,3,DKI3
