tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2014-03-13,89.0,10.0,70.0,96.0,26.0,96.0,O3,2,DKI4
2014-03-14,75.0,9.0,36.0,99.0,22.0,99.0,O3,2,DKI3
2014-03-15,111.0,12.0,69.0,138.0,27.0,138.0,O3,3,DKI3
2014-03-16,97.0,8.0,50.0,78.0,14.0,97.0,PM10,2,DKI4
2014-03-17,87.0,10.0,45.0,146.0,26.0,146.0,O3,3,DKI4
2014-03-18,77.0,10.0,52.0,126.0,27.0,126.0,O3,3,DKI4
2014-03-19,86.0,10.0,36.0,98.0,25.0,98.0,O3,2,DKI5
2014-03-20,94.0,17.0,48.0,195.0,27.0,195.0,O3,3,DKI5
2014-03-21,64.0,7.0,40.0,88.0,19.0,88.0,O3,2,DKI5
2014-03-22,64.0,8.0,30.0,62.0,14.0,64.0,PM10,2,DKI5
2014-03-23,49.0,8.0,28.0,71.0,12.0,71.0,O3,2,DKI4
2014-03-24,83.0,10.0,50.0,75.0,19.0,83.0,PM10,2,DKI5
2014-03-25,62.0,11.0,25.0,63.0,13.0,63.0,O3,2,DKI5
2014-03-26,55.0,9.0,33.0,83.0,19.0,83.0,O3,2,DKI5
2014-03-27,107.0,11.0,85.0,114.0,34.0,114.0,O3,3,DKI3
2014-03-28,68.0,9.0,35.0,163.0,23.0,163.0,O3,3,DKI2
2014-03-29,67.0,11.0,30.0,118.0,20.0,118.0,O3,3,DKI5
2014-03-30,66.0,12.0,25.0,91.0,18.0,91.0,O3,2,DKI5
2014-03-31,71.0,24.0,37.0,89.0,9.0,89.0,O3,2,DKI5
2014-04-01,81.0,9.0,37.0,111.0,15.0,111.0,O3,3,DKI5
2014-04-02,74.0,9.0,33.0,109.0,17.0,109.0,O3,3,DKI5
2014-04-03,69.0,13.0,40.0,133.0,20.0,133.0,O3,3,DKI5
2014-04-04,90.0,8.0,37.0,146.0,20.0,146.0,O3,3,DKI5
2014-04-05,83.0,25.0,72.0,162.0,21.0,162.0,O3,3,DKI5
2014-04-06,53.0,13.0,20.0,94.0,13.0,94.0,O3,2,DKI5
2014-04-07,46.0,17.0,30.0,119.0,17.0,119.0,O3,3,DKI5
2014-04-08,59.0,21.0,47.0,93.0,16.0,93.0,O3,2,DKI5
2014-04-09,43.0,11.0,21.0,78.0,9.0,78.0,O3,2,DKI5
2014-04-10,51.0,14.0,25.0,57.0,12.0,57.0,O3,2,DKI5
2014-04-11,63.0,17.0,33.0,78.0,16.0,78.0,O3,2,DKI5
2014-04-12,70.0,22.0,62.0,94.0,21.0,94.0,O3,2,DKI5
2014-04-13,59.0,18.0,22.0,88.0,15.0,88.0,O3,2,DKI5
2014-04-14,56.0,15.0,42.0,87.0,11.0,87.0,O3,2,DKI5
2014-04-15,49.0,16.0,51.0,99.0,15.0,99.0,O3,2,DKI5
2014-04-16,52.0,17.0,36.0,98.0,20.0,98.0,O3,2,DKI5
2014-04-17,84.0,24.0,40.0,164.0,26.0,164.0,O3,3,DKI2
2014-04-18,70.0,25.0,48.0,158.0,17.0,158.0,O3,3,DKI5
2014-04-19,64.0,16.0,38.0,106.0,15.0,106.0,O3,3,DKI5
2014-04-20,58.0,18.0,46.0,76.0,19.0,76.0,O3,2,DKI5
2014-04-21,57.0,14.0,28.0,94.0,16.0,94.0,O3,2,DKI5
2014-04-22,42.0,11.0,20.0,78.0,18.0,78.0,O3,2,DKI4
2014-04-23,66.0,25.0,48.0,180.0,22.0,180.0,O3,3,DKI5
2014-04-24,57.0,17.0,37.0,123.0,14.0,123.0,O3,3,DKI5
2014-04-25,46.0,17.0,21.0,69.0,20.0,69.0,O3,2,DKI2
2014-04-26,54.0,11.0,22.0,163.0,19.0,163.0,O3,3,DKI5
2014-04-27,51.0,9.0,27.0,162.0,17.0,162.0,O3,3,DKI5
2014-04-28,55.0,9.0,35.0,178.0,29.0,178.0,O3,3,DKI5
2014-04-29,60.0,8.0,34.0,165.0,27.0,165.0,O3,3,DKI5
2014-04-30,62.0,11.0,35.0,119.0,29.0,119.0,O3,3,DKI3
2014-05-01,74.0,14.0,40.0,94.0,18.0,94.0,O3,2,DKI5
2014-05-02,88.0,16.0,56.0,131.0,28.0,131.0,O3,3,DKI5
2014-05-03,85.0,11.0,97.0,144.0,39.0,144.0,O3,3,DKI5
2014-05-04,65.0,12.0,32.0,137.0,12.0,137.0,O3,3,DKI5
2014-05-05,66.0,10.0,39.0,94.0,14.0,94.0,O3,2,DKI5
2014-05-06,63.0,11.0,28.0,107.0,13.0,107.0,O3,3,DKI5
2014-05-07,72.0,9.0,26.0,144.0,19.0,144.0,O3,3,DKI5
2014-05-08,63.0,9.0,36.0,129.0,23.0,129.0,O3,3,DKI5
2014-05-09,55.0,10.0,30.0,200.0,31.0,200.0,O3,4,DKI5
2014-05-10,70.0,11.0,34.0,165.0,22.0,165.0,O3,3,DKI5
2014-05-11,67.0,9.0,25.0,169.0,20.0,169.0,O3,3,DKI5
2014-05-12,70.0,10.0,44.0,144.0,20.0,144.0,O3,3,DKI5
2014-05-13,89.0,10.0,36.0,200.0,20.0,200.0,O3,4,DKI5
2014-05-14,58.0,10.0,37.0,195.0,24.0,195.0,O3,3,DKI5
2014-05-15,62.0,14.0,32.0,139.0,23.0,139.0,O3,3,DKI5
2014-05-16,69.0,14.0,37.0,75.0,25.0,75.0,O3,2,DKI5
2014-05-17,55.0,12.0,28.0,106.0,16.0,106.0,O3,3,DKI5
2014-05-18,60.0,12.0,29.0,190.0,17.0,190.0,O3,3,DKI5
2014-05-19,74.0,11.0,38.0,121.0,27.0,121.0,O3,3,DKI5
2014-05-20,68.0,17.0,36.0,133.0,21.0,133.0,O3,3,DKI5
2014-05-21,75.0,11.0,41.0,153.0,18.0,153.0,O3,3,DKI5
2014-05-22,59.0,10.0,30.0,108.0,15.0,108.0,O3,3,DKI5
2014-05-23,63.0,18.0,39.0,93.0,20.0,93.0,O3,2,DKI5
2014-05-24,84.0,20.0,49.0,104.0,20.0,104.0,O3,3,DKI5
2014-05-25,78.0,10.0,41.0,109.0,12.0,109.0,O3,3,DKI5
2014-05-26,60.0,11.0,26.0,114.0,14.0,114.0,O3,3,DKI5
2014-05-27,81.0,20.0,53.0,211.0,20.0,211.0,O3,4,DKI5
2014-05-28,59.0,17.0,37.0,161.0,26.0,161.0,O3,3,DKI5
2014-05-29,60.0,12.0,35.0,126.0,14.0,126.0,O3,3,DKI5
2014-05-30,77.0,22.0,31.0,99.0,19.0,99.0,O3,2,DKI5
2014-05-31,62.0,9.0,43.0,100.0,21.0,100.0,O3,2,DKI5
2014-06-01,80.0,14.0,55.0,136.0,21.0,136.0,O3,3,DKI5
2014-06-02,76.0,15.0,26.0,65.0,16.0,76.0,PM10,2,DKI4
2014-06-03,86.0,13.0,28.0,68.0,18.0,86.0,PM10,2,DKI4
2014-06-04,89.0,15.0,32.0,87.0,19.0,89.0,PM10,2,DKI4
2014-06-05,94.0,12.0,36.0,135.0,22.0,135.0,O3,3,DKI5
2014-06-06,84.0,11.0,42.0,94.0,26.0,94.0,O3,2,DKI5
2014-06-07,111.0,15.0,48.0,81.0,17.0,111.0,PM10,3,DKI4
2014-06-08,92.0,17.0,31.0,236.0,15.0,236.0,O3,4,DKI4
2014-06-09,87.0,12.0,32.0,73.0,16.0,87.0,PM10,2,DKI4
2014-06-10,83.0,10.0,40.0,97.0,18.0,97.0,O3,2,DKI5
2014-06-11,83.0,11.0,43.0,129.0,22.0,129.0,O3,3,DKI3
2014-06-12,75.0,10.0,37.0,214.0,21.0,214.0,O3,4,DKI5
2014-06-13,52.0,10.0,39.0,205.0,28.0,205.0,O3,4,DKI5
2014-06-14,78.0,10.0,65.0,61.0,24.0,78.0,PM10,2,DKI5
2014-06-15,53.0,10.0,35.0,65.0,16.0,65.0,O3,2,DKI4
2014-06-16,60.0,12.0,43.0,86.0,21.0,86.0,O3,2,DKI3
2014-06-17,54.0,12.0,35.0,117.0,17.0,117.0,O3,3,DKI5
2014-06-18,66.0,11.0,34.0,87.0,17.0,87.0,O3,2,DKI5
2014-06-19,57.0,15.0,31.0,77.0,24.0,77.0,O3,2,DKI2
2014-06-20,69.0,17.0,31.0,68.0,18.0,69.0,PM10,2,DKI2
2014-06-21,71.0,15.0,28.0,70.0,13.0,71.0,PM10,2,DKI4
2014-06-22,84.0,16.0,80.0,112.0,26.0,112.0,O3,3,DKI2
2014-06-23,79.0,12.0,34.0,92.0,17.0,92.0,O3,2,DKI2
2014-06-24,68.0,13.0,40.0,70.0,13.0,70.0,O3,2,DKI2
2014-06-25,79.0,15.0,32.0,66.0,14.0,79.0,PM10,2,DKI4
2014-06-26,60.0,11.0,35.0,67.0,24.0,67.0,O3,2,DKI5
2014-06-27,95.0,13.0,57.0,75.0,25.0,95.0,PM10,2,DKI5
2014-06-28,64.0,11.0,31.0,92.0,20.0,92.0,O3,2,DKI4
2014-06-29,90.0,15.0,26.0,88.0,19.0,90.0,PM10,2,DKI4
2014-06-30,75.0,12.0,34.0,117.0,22.0,117.0,O3,3,DKI5
2014-07-01,77.0,23.0,32.0,95.0,16.0,95.0,O3,2,DKI4
2014-07-02,75.0,19.0,28.0,67.0,23.0,75.0,PM10,2,DKI4
2014-07-03,88.0,15.0,51.0,96.0,29.0,96.0,O3,2,DKI5
2014-07-04,90.0,22.0,47.0,80.0,18.0,90.0,PM10,2,DKI5
2014-07-05,70.0,15.0,27.0,70.0,22.0,70.0,PM10,2,DKI3
2014-07-06,56.0,11.0,21.0,61.0,14.0,61.0,O3,2,DKI5
2014-07-07,51.0,16.0,43.0,80.0,24.0,80.0,O3,2,DKI5
2014-07-08,57.0,15.0,38.0,72.0,25.0,72.0,O3,2,DKI5
2014-07-09,106.0,14.0,83.0,62.0,29.0,106.0,PM10,3,DKI5
2014-07-10,53.0,15.0,29.0,91.0,15.0,91.0,O3,2,DKI5
2014-07-11,58.0,15.0,24.0,53.0,13.0,58.0,PM10,2,DKI4
2014-07-12,83.0,17.0,41.0,60.0,20.0,83.0,PM10,2,DKI5
2014-07-13,70.0,11.0,52.0,41.0,26.0,70.0,PM10,2,DKI5
2014-07-14,55.0,12.0,33.0,140.0,20.0,140.0,O3,3,DKI2
2014-07-15,70.0,23.0,30.0,84.0,19.0,84.0,O3,2,DKI2
2014-07-16,56.0,12.0,45.0,94.0,23.0,94.0,O3,2,DKI3
2014-07-17,68.0,19.0,37.0,89.0,21.0,89.0,O3,2,DKI5
2014-07-18,71.0,22.0,36.0,76.0,21.0,76.0,O3,2,DKI3
2014-07-19,68.0,13.0,30.0,86.0,24.0,86.0,O3,2,DKI5
2014-07-20,65.0,13.0,39.0,65.0,14.0,65.0,PM10,2,DKI3
2014-07-21,67.0,14.0,38.0,87.0,21.0,87.0,O3,2,DKI3
2014-07-22,60.0,18.0,32.0,104.0,18.0,104.0,O3,3,DKI2
2014-07-23,53.0,12.0,27.0,91.0,16.0,91.0,O3,2,DKI4
2014-07-24,60.0,16.0,29.0,70.0,19.0,70.0,O3,2,DKI2
2014-07-25,68.0,13.0,46.0,68.0,16.0,68.0,PM10,2,DKI2
2014-07-26,53.0,12.0,27.0,63.0,14.0,63.0,O3,2,DKI2
2014-07-27,41.0,12.0,26.0,60.0,11.0,60.0,O3,2,DKI1
2014-07-28,60.0,12.0,39.0,90.0,13.0,90.0,O3,2,DKI5
2014-07-29,36.0,12.0,13.0,87.0,14.0,87.0,O3,2,DKI3
2014-07-30,52.0,23.0,19.0,54.0,11.0,54.0,O3,2,DKI3
2014-07-31,51.0,16.0,13.0,84.0,9.0,84.0,O3,2,DKI2
2014-08-01,56.0,13.0,14.0,80.0,10.0,80.0,O3,2,DKI2
2014-08-02,63.0,13.0,13.0,74.0,12.0,74.0,O3,2,DKI3
2014-08-03,77.0,13.0,22.0,77.0,11.0,77.0,PM10,2,DKI3
2014-08-04,60.0,20.0,24.0,65.0,12.0,65.0,O3,2,DKI3
2014-08-05,59.0,14.0,18.0,61.0,11.0,61.0,O3,2,DKI2
2014-08-06,57.0,31.0,14.0,51.0,8.0,57.0,PM10,2,DKI2
2014-08-07,64.0,19.0,21.0,63.0,13.0,64.0,PM10,2,DKI4
2014-08-08,70.0,21.0,27.0,74.0,14.0,74.0,O3,2,DKI3
2014-08-09,71.0,17.0,24.0,93.0,15.0,93.0,O3,2,DKI3
2014-08-10,70.0,19.0,17.0,88.0,18.0,88.0,O3,2,DKI3
2014-08-11,66.0,23.0,26.0,65.0,14.0,66.0,PM10,2,DKI2
2014-08-12,66.0,19.0,34.0,99.0,18.0,99.0,O3,2,DKI3
2014-08-13,65.0,15.0,32.0,98.0,17.0,98.0,O3,2,DKI3
2014-08-14,73.0,17.0,24.0,72.0,15.0,73.0,PM10,2,DKI4
2014-08-15,70.0,17.0,30.0,82.0,19.0,82.0,O3,2,DKI3
2014-08-16,58.0,16.0,26.0,85.0,15.0,85.0,O3,2,DKI3
2014-08-17,66.0,19.0,24.0,86.0,16.0,86.0,O3,2,DKI3
2014-08-18,70.0,26.0,29.0,80.0,16.0,80.0,O3,2,DKI3
2014-08-19,82.0,20.0,25.0,98.0,21.0,98.0,O3,2,DKI3
2014-08-20,75.0,18.0,31.0,104.0,20.0,104.0,O3,3,DKI5
2014-08-21,93.0,17.0,28.0,88.0,18.0,93.0,PM10,2,DKI4
2014-08-22,108.0,14.0,25.0,63.0,20.0,108.0,PM10,3,DKI4
2014-08-23,76.0,16.0,18.0,84.0,13.0,84.0,O3,2,DKI5
2014-08-24,75.0,14.0,15.0,82.0,9.0,82.0,O3,2,DKI3
2014-08-25,72.0,15.0,30.0,90.0,25.0,90.0,O3,2,DKI5
2014-08-26,72.0,19.0,31.0,97.0,20.0,97.0,O3,2,DKI5
2014-08-27,84.0,15.0,26.0,88.0,18.0,88.0,O3,2,DKI3
2014-08-28,76.0,15.0,24.0,78.0,14.0,78.0,O3,2,DKI3
2014-08-29,76.0,15.0,27.0,73.0,17.0,76.0,PM10,2,DKI2
2014-08-30,78.0,15.0,27.0,92.0,22.0,92.0,O3,2,DKI3
2014-08-31,80.0,14.0,17.0,83.0,14.0,83.0,O3,2,DKI3
2014-09-01,68.0,16.0,20.0,75.0,15.0,75.0,O3,2,DKI3
2014-09-02,73.0,16.0,27.0,93.0,17.0,93.0,O3,2,DKI3
2014-09-03,87.0,17.0,26.0,101.0,18.0,101.0,O3,3,DKI4
2014-09-04,85.0,15.0,29.0,115.0,18.0,115.0,O3,3,DKI3
2014-09-05,76.0,16.0,32.0,88.0,25.0,88.0,O3,2,DKI4
2014-09-06,61.0,14.0,30.0,97.0,18.0,97.0,O3,2,DKI2
2014-09-07,68.0,15.0,27.0,89.0,18.0,89.0,O3,2,DKI3
2014-09-08,77.0,16.0,27.0,80.0,21.0,80.0,O3,2,DKI5
2014-09-09,86.0,16.0,28.0,106.0,21.0,106.0,O3,3,DKI3
2014-09-10,75.0,17.0,27.0,83.0,21.0,83.0,O3,2,DKI3
2014-09-11,81.0,19.0,25.0,89.0,17.0,89.0,O3,2,DKI3
2014-09-12,79.0,17.0,24.0,87.0,22.0,87.0,O3,2,DKI3
2014-09-13,79.0,17.0,22.0,91.0,20.0,91.0,O3,2,DKI3
2014-09-14,77.0,17.0,16.0,88.0,19.0,88.0,O3,2,DKI3
2014-09-15,72.0,18.0,27.0,102.0,22.0,102.0,O3,3,DKI3
2014-09-16,83.0,17.0,27.0,112.0,24.0,112.0,O3,3,DKI3
2014-09-17,82.0,18.0,21.0,75.0,18.0,82.0,PM10,2,DKI4
2014-09-18,80.0,20.0,24.0,81.0,18.0,81.0,O3,2,DKI3
2014-09-19,77.0,16.0,21.0,69.0,14.0,77.0,PM10,2,DKI4
2014-09-20,74.0,19.0,18.0,86.0,15.0,86.0,O3,2,DKI3
2014-09-21,77.0,15.0,38.0,90.0,21.0,90.0,O3,2,DKI3
2014-09-22,72.0,15.0,31.0,79.0,19.0,79.0,O3,2,DKI3
2014-09-23,69.0,16.0,26.0,76.0,16.0,76.0,O3,2,DKI3
2014-09-24,99.0,21.0,20.0,63.0,16.0,99.0,PM10,2,DKI4
2014-09-25,78.0,19.0,28.0,124.0,24.0,124.0,O3,3,DKI2
2014-09-26,93.0,18.0,28.0,107.0,22.0,107.0,O3,3,DKI3
2014-09-27,85.0,21.0,27.0,78.0,21.0,85.0,PM10,2,DKI4
2014-09-28,90.0,17.0,32.0,79.0,20.0,90.0,PM10,2,DKI4
2014-09-29,78.0,15.0,28.0,93.0,17.0,93.0,O3,2,DKI4
2014-09-30,74.0,26.0,31.0,77.0,24.0,77.0,O3,2,DKI2
2014-10-01,102.0,16.0,41.0,67.0,20.0,102.0,PM10,3,DKI4
2014-10-02,74.0,16.0,30.0,74.0,18.0,74.0,PM10,2,DKI4
2014-10-03,78.0,16.0,27.0,83.0,18.0,83.0,O3,2,DKI4
2014-10-04,74.0,16.0,18.0,62.0,15.0,74.0,PM10,2,DKI4
2014-10-05,78.0,15.0,26.0,80.0,17.0,80.0,O3,2,DKI2
2014-10-06,82.0,27.0,22.0,124.0,25.0,124.0,O3,3,DKI5
2014-10-07,83.0,27.0,20.0,77.0,18.0,83.0,PM10,2,DKI4
2014-10-08,72.0,17.0,17.0,89.0,17.0,89.0,O3,2,DKI2
2014-10-09,66.0,20.0,14.0,78.0,18.0,78.0,O3,2,DKI4
2014-10-10,75.0,17.0,22.0,81.0,22.0,81.0,O3,2,DKI2
2014-10-11,86.0,20.0,30.0,121.0,23.0,121.0,O3,3,DKI2
2014-10-12,105.0,18.0,28.0,106.0,20.0,106.0,O3,3,DKI2
2014-10-13,100.0,16.0,33.0,131.0,18.0,131.0,O3,3,DKI2
2014-10-14,77.0,15.0,26.0,73.0,15.0,77.0,PM10,2,DKI4
2014-10-15,81.0,15.0,22.0,89.0,17.0,89.0,O3,2,DKI4
2014-10-16,92.0,19.0,35.0,78.0,24.0,92.0,PM10,2,DKI4
2014-10-17,93.0,17.0,28.0,71.0,16.0,93.0,PM10,2,DKI4
2014-10-18,91.0,16.0,27.0,70.0,20.0,91.0,PM10,2,DKI4
2014-10-19,94.0,20.0,34.0,73.0,19.0,94.0,PM10,2,DKI4
2014-10-20,77.0,16.0,21.0,78.0,18.0,78.0,O3,2,DKI5
2014-10-21,81.0,20.0,22.0,63.0,16.0,81.0,PM10,2,DKI4
2014-10-22,83.0,23.0,23.0,72.0,22.0,83.0,PM10,2,DKI4
2014-10-23,86.0,18.0,27.0,116.0,27.0,116.0,O3,3,DKI5
2014-10-24,100.0,17.0,27.0,81.0,21.0,100.0,PM10,2,DKI2
2014-10-25,116.0,21.0,41.0,82.0,16.0,116.0,PM10,3,DKI2
2014-10-26,86.0,19.0,36.0,92.0,15.0,92.0,O3,2,DKI5
2014-10-27,64.0,18.0,32.0,85.0,24.0,85.0,O3,2,DKI5
2014-10-28,70.0,15.0,27.0,112.0,21.0,112.0,O3,3,DKI2
2014-10-29,84.0,20.0,25.0,75.0,19.0,84.0,PM10,2,DKI2
2014-10-30,71.0,16.0,30.0,61.0,18.0,71.0,PM10,2,DKI4
2014-10-31,83.0,20.0,26.0,65.0,19.0,83.0,PM10,2,DKI4
2014-11-01,58.0,16.0,22.0,96.0,21.0,96.0,O3,2,DKI2
2014-11-02,92.0,16.0,32.0,107.0,19.0,107.0,O3,3,DKI5
2014-11-03,74.0,25.0,25.0,93.0,21.0,93.0,O3,2,DKI2
2014-11-04,70.0,20.0,28.0,94.0,23.0,94.0,O3,2,DKI2
2014-11-05,59.0,17.0,27.0,71.0,22.0,71.0,O3,2,DKI2
2014-11-06,71.0,17.0,31.0,90.0,20.0,90.0,O3,2,DKI5
2014-11-07,82.0,16.0,33.0,94.0,21.0,94.0,O3,2,DKI5
2014-11-08,70.0,19.0,30.0,146.0,19.0,146.0,O3,3,DKI5
2014-11-09,69.0,15.0,32.0,94.0,24.0,94.0,O3,2,DKI2
2014-11-10,61.0,15.0,34.0,99.0,24.0,99.0,O3,2,DKI2
2014-11-11,55.0,14.0,31.0,103.0,18.0,103.0,O3,3,DKI2
2014-11-12,69.0,16.0,38.0,83.0,22.0,83.0,O3,2,DKI2
2014-11-13,67.0,25.0,28.0,100.0,25.0,100.0,O3,2,DKI5
2014-11-14,70.0,24.0,35.0,87.0,22.0,87.0,O3,2,DKI4
2014-11-15,79.0,23.0,41.0,103.0,27.0,103.0,O3,3,DKI2
2014-11-16,67.0,19.0,24.0,104.0,21.0,104.0,O3,3,DKI2
2014-11-17,47.0,18.0,27.0,70.0,19.0,70.0,O3,2,DKI5
2014-11-18,51.0,26.0,37.0,82.0,19.0,82.0,O3,2,DKI5
2014-11-19,66.0,18.0,30.0,104.0,18.0,104.0,O3,3,DKI5
2014-11-20,50.0,21.0,34.0,90.0,20.0,90.0,O3,2,DKI2
2014-11-21,62.0,15.0,33.0,72.0,16.0,72.0,O3,2,DKI2
2014-11-22,64.0,18.0,44.0,82.0,20.0,82.0,O3,2,DKI5
2014-11-23,78.0,17.0,38.0,58.0,14.0,78.0,PM10,2,DKI4
2014-11-24,65.0,15.0,29.0,105.0,17.0,105.0,O3,3,DKI2
2014-11-25,50.0,16.0,30.0,92.0,17.0,92.0,O3,2,DKI2
2014-11-26,59.0,16.0,30.0,93.0,21.0,93.0,O3,2,DKI5
2014-11-27,80.0,19.0,40.0,100.0,25.0,100.0,O3,2,DKI2
2014-11-28,66.0,17.0,32.0,140.0,23.0,140.0,O3,3,DKI2
2014-11-29,79.0,23.0,64.0,74.0,30.0,79.0,PM10,2,DKI2
2014-11-30,37.0,14.0,26.0,51.0,15.0,51.0,O3,2,DKI1
2014-12-01,33.0,14.0,20.0,34.0,12.0,34.0,O3,1,DKI2
2014-12-02,47.0,16.0,24.0,49.0,13.0,49.0,O3,1,DKI2
2014-12-03,39.0,14.0,23.0,52.0,11.0,52.0,O3,2,DKI2
